IDs,pair,both_parsed,full_match,ligand_internal_match,metal_shell_match,mismatch_class
GINLUM,ILP / CSD,0,,,,
GINLUM,ILP / NBO(DFT),1,0,1,0,metal_only
GINLUM,ILP / Hückel(DFT),1,1,1,1,full_match
GINLUM,CSD / NBO(DFT),0,,,,
GINLUM,CSD / Hückel(DFT),0,,,,
GINLUM,NBO(DFT) / Hückel(DFT),1,0,1,0,metal_only
GINQID,ILP / CSD,1,1,1,1,full_match
GINQID,ILP / NBO(DFT),1,0,1,0,metal_only
GINQID,ILP / Hückel(DFT),1,1,1,1,full_match
GINQID,CSD / NBO(DFT),1,0,1,0,metal_only
GINQID,CSD / Hückel(DFT),1,1,1,1,full_match
GINQID,NBO(DFT) / Hückel(DFT),1,0,1,0,metal_only
GINROK,ILP / CSD,1,0,1,0,metal_only
GINROK,ILP / NBO(DFT),1,0,1,0,metal_only
GINROK,ILP / Hückel(DFT),1,0,1,0,metal_only
GINROK,CSD / NBO(DFT),1,1,1,1,full_match
GINROK,CSD / Hückel(DFT),1,1,1,1,full_match
GINROK,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
GINSIH,ILP / CSD,1,1,1,1,full_match
GINSIH,ILP / NBO(DFT),1,1,1,1,full_match
GINSIH,ILP / Hückel(DFT),1,1,1,1,full_match
GINSIH,CSD / NBO(DFT),1,1,1,1,full_match
GINSIH,CSD / Hückel(DFT),1,1,1,1,full_match
GINSIH,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
GINSUS,ILP / CSD,1,1,1,1,full_match
GINSUS,ILP / NBO(DFT),0,,,,
GINSUS,ILP / Hückel(DFT),1,1,1,1,full_match
GINSUS,CSD / NBO(DFT),0,,,,
GINSUS,CSD / Hückel(DFT),1,1,1,1,full_match
GINSUS,NBO(DFT) / Hückel(DFT),0,,,,
GINTIG,ILP / CSD,1,1,1,1,full_match
GINTIG,ILP / NBO(DFT),0,,,,
GINTIG,ILP / Hückel(DFT),1,1,1,1,full_match
GINTIG,CSD / NBO(DFT),0,,,,
GINTIG,CSD / Hückel(DFT),1,1,1,1,full_match
GINTIG,NBO(DFT) / Hückel(DFT),0,,,,
GINTOM,ILP / CSD,1,1,1,1,full_match
GINTOM,ILP / NBO(DFT),0,,,,
GINTOM,ILP / Hückel(DFT),1,1,1,1,full_match
GINTOM,CSD / NBO(DFT),0,,,,
GINTOM,CSD / Hückel(DFT),1,1,1,1,full_match
GINTOM,NBO(DFT) / Hückel(DFT),0,,,,
GINVEH,ILP / CSD,1,1,1,1,full_match
GINVEH,ILP / NBO(DFT),0,,,,
GINVEH,ILP / Hückel(DFT),1,0,1,0,metal_only
GINVEH,CSD / NBO(DFT),0,,,,
GINVEH,CSD / Hückel(DFT),1,0,1,0,metal_only
GINVEH,NBO(DFT) / Hückel(DFT),0,,,,
GINWEF,ILP / CSD,1,1,1,1,full_match
GINWEF,ILP / NBO(DFT),0,,,,
GINWEF,ILP / Hückel(DFT),1,1,1,1,full_match
GINWEF,CSD / NBO(DFT),0,,,,
GINWEF,CSD / Hückel(DFT),1,1,1,1,full_match
GINWEF,NBO(DFT) / Hückel(DFT),0,,,,
GINXAC,ILP / CSD,0,,,,
GINXAC,ILP / NBO(DFT),1,1,1,1,full_match
GINXAC,ILP / Hückel(DFT),1,1,1,1,full_match
GINXAC,CSD / NBO(DFT),0,,,,
GINXAC,CSD / Hückel(DFT),0,,,,
GINXAC,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
GINYEH,ILP / CSD,1,1,1,1,full_match
GINYEH,ILP / NBO(DFT),0,,,,
GINYEH,ILP / Hückel(DFT),1,0,0,1,ligand_only_or_same-element-metal_ambiguity
GINYEH,CSD / NBO(DFT),0,,,,
GINYEH,CSD / Hückel(DFT),1,0,0,1,ligand_only_or_same-element-metal_ambiguity
GINYEH,NBO(DFT) / Hückel(DFT),0,,,,
GIPBOX,ILP / CSD,1,1,1,1,full_match
GIPBOX,ILP / NBO(DFT),0,,,,
GIPBOX,ILP / Hückel(DFT),1,1,1,1,full_match
GIPBOX,CSD / NBO(DFT),0,,,,
GIPBOX,CSD / Hückel(DFT),1,1,1,1,full_match
GIPBOX,NBO(DFT) / Hückel(DFT),0,,,,
GIPCAM,ILP / CSD,1,1,1,1,full_match
GIPCAM,ILP / NBO(DFT),1,1,1,1,full_match
GIPCAM,ILP / Hückel(DFT),1,1,1,1,full_match
GIPCAM,CSD / NBO(DFT),1,1,1,1,full_match
GIPCAM,CSD / Hückel(DFT),1,1,1,1,full_match
GIPCAM,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
GIPDEQ,ILP / CSD,0,,,,
GIPDEQ,ILP / NBO(DFT),1,1,1,1,full_match
GIPDEQ,ILP / Hückel(DFT),1,1,1,1,full_match
GIPDEQ,CSD / NBO(DFT),0,,,,
GIPDEQ,CSD / Hückel(DFT),0,,,,
GIPDEQ,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
GIPFES,ILP / CSD,0,,,,
GIPFES,ILP / NBO(DFT),1,0,1,0,metal_only
GIPFES,ILP / Hückel(DFT),1,1,1,1,full_match
GIPFES,CSD / NBO(DFT),0,,,,
GIPFES,CSD / Hückel(DFT),0,,,,
GIPFES,NBO(DFT) / Hückel(DFT),1,0,1,0,metal_only
GIPKAS,ILP / CSD,1,1,1,1,full_match
GIPKAS,ILP / NBO(DFT),1,1,1,1,full_match
GIPKAS,ILP / Hückel(DFT),1,1,1,1,full_match
GIPKAS,CSD / NBO(DFT),1,1,1,1,full_match
GIPKAS,CSD / Hückel(DFT),1,1,1,1,full_match
GIPKAS,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
GIPKEW,ILP / CSD,1,1,1,1,full_match
GIPKEW,ILP / NBO(DFT),1,0,1,0,metal_only
GIPKEW,ILP / Hückel(DFT),1,1,1,1,full_match
GIPKEW,CSD / NBO(DFT),1,0,1,0,metal_only
GIPKEW,CSD / Hückel(DFT),1,1,1,1,full_match
GIPKEW,NBO(DFT) / Hückel(DFT),1,0,1,0,metal_only
GIPKIA,ILP / CSD,1,1,1,1,full_match
GIPKIA,ILP / NBO(DFT),1,1,1,1,full_match
GIPKIA,ILP / Hückel(DFT),1,1,1,1,full_match
GIPKIA,CSD / NBO(DFT),1,1,1,1,full_match
GIPKIA,CSD / Hückel(DFT),1,1,1,1,full_match
GIPKIA,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
GIPKOG,ILP / CSD,1,1,1,1,full_match
GIPKOG,ILP / NBO(DFT),1,1,1,1,full_match
GIPKOG,ILP / Hückel(DFT),1,1,1,1,full_match
GIPKOG,CSD / NBO(DFT),1,1,1,1,full_match
GIPKOG,CSD / Hückel(DFT),1,1,1,1,full_match
GIPKOG,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
GIPLAV,ILP / CSD,1,1,1,1,full_match
GIPLAV,ILP / NBO(DFT),1,1,1,1,full_match
GIPLAV,ILP / Hückel(DFT),1,1,1,1,full_match
GIPLAV,CSD / NBO(DFT),1,1,1,1,full_match
GIPLAV,CSD / Hückel(DFT),1,1,1,1,full_match
GIPLAV,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
GIPLOH,ILP / CSD,1,1,1,1,full_match
GIPLOH,ILP / NBO(DFT),1,1,1,1,full_match
GIPLOH,ILP / Hückel(DFT),1,1,1,1,full_match
GIPLOH,CSD / NBO(DFT),1,1,1,1,full_match
GIPLOH,CSD / Hückel(DFT),1,1,1,1,full_match
GIPLOH,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
GIPMUQ,ILP / CSD,1,1,1,1,full_match
GIPMUQ,ILP / NBO(DFT),1,1,1,1,full_match
GIPMUQ,ILP / Hückel(DFT),1,1,1,1,full_match
GIPMUQ,CSD / NBO(DFT),1,1,1,1,full_match
GIPMUQ,CSD / Hückel(DFT),1,1,1,1,full_match
GIPMUQ,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
GIPNEB,ILP / CSD,1,1,1,1,full_match
GIPNEB,ILP / NBO(DFT),1,1,1,1,full_match
GIPNEB,ILP / Hückel(DFT),1,1,1,1,full_match
GIPNEB,CSD / NBO(DFT),1,1,1,1,full_match
GIPNEB,CSD / Hückel(DFT),1,1,1,1,full_match
GIPNEB,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
GIPPAZ,ILP / CSD,1,1,1,1,full_match
GIPPAZ,ILP / NBO(DFT),1,1,1,1,full_match
GIPPAZ,ILP / Hückel(DFT),1,1,1,1,full_match
GIPPAZ,CSD / NBO(DFT),1,1,1,1,full_match
GIPPAZ,CSD / Hückel(DFT),1,1,1,1,full_match
GIPPAZ,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
GIPQAA,ILP / CSD,1,1,1,1,full_match
GIPQAA,ILP / NBO(DFT),1,1,1,1,full_match
GIPQAA,ILP / Hückel(DFT),1,1,1,1,full_match
GIPQAA,CSD / NBO(DFT),1,1,1,1,full_match
GIPQAA,CSD / Hückel(DFT),1,1,1,1,full_match
GIPQAA,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
GIPROP,ILP / CSD,1,1,1,1,full_match
GIPROP,ILP / NBO(DFT),1,1,1,1,full_match
GIPROP,ILP / Hückel(DFT),1,1,1,1,full_match
GIPROP,CSD / NBO(DFT),1,1,1,1,full_match
GIPROP,CSD / Hückel(DFT),1,1,1,1,full_match
GIPROP,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
GIPSAC,ILP / CSD,1,1,1,1,full_match
GIPSAC,ILP / NBO(DFT),1,1,1,1,full_match
GIPSAC,ILP / Hückel(DFT),1,0,0,1,ligand_only_or_same-element-metal_ambiguity
GIPSAC,CSD / NBO(DFT),1,1,1,1,full_match
GIPSAC,CSD / Hückel(DFT),1,0,0,1,ligand_only_or_same-element-metal_ambiguity
GIPSAC,NBO(DFT) / Hückel(DFT),1,0,0,1,ligand_only_or_same-element-metal_ambiguity
GIPSOQ,ILP / CSD,1,1,1,1,full_match
GIPSOQ,ILP / NBO(DFT),1,1,1,1,full_match
GIPSOQ,ILP / Hückel(DFT),1,1,1,1,full_match
GIPSOQ,CSD / NBO(DFT),1,1,1,1,full_match
GIPSOQ,CSD / Hückel(DFT),1,1,1,1,full_match
GIPSOQ,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
GIPTAD,ILP / CSD,1,1,1,1,full_match
GIPTAD,ILP / NBO(DFT),1,1,1,1,full_match
GIPTAD,ILP / Hückel(DFT),1,1,1,1,full_match
GIPTAD,CSD / NBO(DFT),1,1,1,1,full_match
GIPTAD,CSD / Hückel(DFT),1,1,1,1,full_match
GIPTAD,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
GIPTEH,ILP / CSD,1,1,1,1,full_match
GIPTEH,ILP / NBO(DFT),0,,,,
GIPTEH,ILP / Hückel(DFT),1,1,1,1,full_match
GIPTEH,CSD / NBO(DFT),0,,,,
GIPTEH,CSD / Hückel(DFT),1,1,1,1,full_match
GIPTEH,NBO(DFT) / Hückel(DFT),0,,,,
GIPTUU,ILP / CSD,1,1,1,1,full_match
GIPTUU,ILP / NBO(DFT),0,,,,
GIPTUU,ILP / Hückel(DFT),1,1,1,1,full_match
GIPTUU,CSD / NBO(DFT),0,,,,
GIPTUU,CSD / Hückel(DFT),1,1,1,1,full_match
GIPTUU,NBO(DFT) / Hückel(DFT),0,,,,
GIPVOS,ILP / CSD,1,1,1,1,full_match
GIPVOS,ILP / NBO(DFT),0,,,,
GIPVOS,ILP / Hückel(DFT),1,1,1,1,full_match
GIPVOS,CSD / NBO(DFT),0,,,,
GIPVOS,CSD / Hückel(DFT),1,1,1,1,full_match
GIPVOS,NBO(DFT) / Hückel(DFT),0,,,,
GIPWAD,ILP / CSD,1,1,1,1,full_match
GIPWAD,ILP / NBO(DFT),0,,,,
GIPWAD,ILP / Hückel(DFT),1,1,1,1,full_match
GIPWAD,CSD / NBO(DFT),0,,,,
GIPWAD,CSD / Hückel(DFT),1,1,1,1,full_match
GIPWAD,NBO(DFT) / Hückel(DFT),0,,,,
GIPWOR,ILP / CSD,1,1,1,1,full_match
GIPWOR,ILP / NBO(DFT),0,,,,
GIPWOR,ILP / Hückel(DFT),1,1,1,1,full_match
GIPWOR,CSD / NBO(DFT),0,,,,
GIPWOR,CSD / Hückel(DFT),1,1,1,1,full_match
GIPWOR,NBO(DFT) / Hückel(DFT),0,,,,
GIPYEM,ILP / CSD,0,,,,
GIPYEM,ILP / NBO(DFT),0,,,,
GIPYEM,ILP / Hückel(DFT),1,1,1,1,full_match
GIPYEM,CSD / NBO(DFT),0,,,,
GIPYEM,CSD / Hückel(DFT),0,,,,
GIPYEM,NBO(DFT) / Hückel(DFT),0,,,,
GIPYIN,ILP / CSD,1,1,1,1,full_match
GIPYIN,ILP / NBO(DFT),1,1,1,1,full_match
GIPYIN,ILP / Hückel(DFT),1,1,1,1,full_match
GIPYIN,CSD / NBO(DFT),1,1,1,1,full_match
GIPYIN,CSD / Hückel(DFT),1,1,1,1,full_match
GIPYIN,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
GIQBIR,ILP / CSD,1,0,1,0,metal_only
GIQBIR,ILP / NBO(DFT),0,,,,
GIQBIR,ILP / Hückel(DFT),1,0,1,0,metal_only
GIQBIR,CSD / NBO(DFT),0,,,,
GIQBIR,CSD / Hückel(DFT),1,1,1,1,full_match
GIQBIR,NBO(DFT) / Hückel(DFT),0,,,,
GIQBUF,ILP / CSD,1,1,1,1,full_match
GIQBUF,ILP / NBO(DFT),1,1,1,1,full_match
GIQBUF,ILP / Hückel(DFT),1,1,1,1,full_match
GIQBUF,CSD / NBO(DFT),1,1,1,1,full_match
GIQBUF,CSD / Hückel(DFT),1,1,1,1,full_match
GIQBUF,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
GIQCUE,ILP / CSD,1,1,1,1,full_match
GIQCUE,ILP / NBO(DFT),1,1,1,1,full_match
GIQCUE,ILP / Hückel(DFT),1,1,1,1,full_match
GIQCUE,CSD / NBO(DFT),1,1,1,1,full_match
GIQCUE,CSD / Hückel(DFT),1,1,1,1,full_match
GIQCUE,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
GIQFAO,ILP / CSD,1,1,1,1,full_match
GIQFAO,ILP / NBO(DFT),1,1,1,1,full_match
GIQFAO,ILP / Hückel(DFT),1,1,1,1,full_match
GIQFAO,CSD / NBO(DFT),1,1,1,1,full_match
GIQFAO,CSD / Hückel(DFT),1,1,1,1,full_match
GIQFAO,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
GIQGAO,ILP / CSD,0,,,,
GIQGAO,ILP / NBO(DFT),0,,,,
GIQGAO,ILP / Hückel(DFT),0,,,,
GIQGAO,CSD / NBO(DFT),0,,,,
GIQGAO,CSD / Hückel(DFT),0,,,,
GIQGAO,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
GIQGIY,ILP / CSD,1,1,1,1,full_match
GIQGIY,ILP / NBO(DFT),0,,,,
GIQGIY,ILP / Hückel(DFT),1,1,1,1,full_match
GIQGIY,CSD / NBO(DFT),0,,,,
GIQGIY,CSD / Hückel(DFT),1,1,1,1,full_match
GIQGIY,NBO(DFT) / Hückel(DFT),0,,,,
GIQGOC,ILP / CSD,1,1,1,1,full_match
GIQGOC,ILP / NBO(DFT),1,1,1,1,full_match
GIQGOC,ILP / Hückel(DFT),1,1,1,1,full_match
GIQGOC,CSD / NBO(DFT),1,1,1,1,full_match
GIQGOC,CSD / Hückel(DFT),1,1,1,1,full_match
GIQGOC,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
GIQGOE,ILP / CSD,1,1,1,1,full_match
GIQGOE,ILP / NBO(DFT),0,,,,
GIQGOE,ILP / Hückel(DFT),1,1,1,1,full_match
GIQGOE,CSD / NBO(DFT),0,,,,
GIQGOE,CSD / Hückel(DFT),1,1,1,1,full_match
GIQGOE,NBO(DFT) / Hückel(DFT),0,,,,
GIQGUK,ILP / CSD,0,,,,
GIQGUK,ILP / NBO(DFT),1,1,1,1,full_match
GIQGUK,ILP / Hückel(DFT),1,1,1,1,full_match
GIQGUK,CSD / NBO(DFT),0,,,,
GIQGUK,CSD / Hückel(DFT),0,,,,
GIQGUK,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
GIQHAR,ILP / CSD,0,,,,
GIQHAR,ILP / NBO(DFT),1,1,1,1,full_match
GIQHAR,ILP / Hückel(DFT),1,1,1,1,full_match
GIQHAR,CSD / NBO(DFT),0,,,,
GIQHAR,CSD / Hückel(DFT),0,,,,
GIQHAR,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
GIQHIZ,ILP / CSD,1,1,1,1,full_match
GIQHIZ,ILP / NBO(DFT),0,,,,
GIQHIZ,ILP / Hückel(DFT),1,1,1,1,full_match
GIQHIZ,CSD / NBO(DFT),0,,,,
GIQHIZ,CSD / Hückel(DFT),1,1,1,1,full_match
GIQHIZ,NBO(DFT) / Hückel(DFT),0,,,,
GIQHUL,ILP / CSD,1,1,1,1,full_match
GIQHUL,ILP / NBO(DFT),1,1,1,1,full_match
GIQHUL,ILP / Hückel(DFT),1,1,1,1,full_match
GIQHUL,CSD / NBO(DFT),1,1,1,1,full_match
GIQHUL,CSD / Hückel(DFT),1,1,1,1,full_match
GIQHUL,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
GIQKAU,ILP / CSD,1,0,1,0,metal_only
GIQKAU,ILP / NBO(DFT),1,1,1,1,full_match
GIQKAU,ILP / Hückel(DFT),1,1,1,1,full_match
GIQKAU,CSD / NBO(DFT),1,0,1,0,metal_only
GIQKAU,CSD / Hückel(DFT),1,0,1,0,metal_only
GIQKAU,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
GIQNEA,ILP / CSD,1,1,1,1,full_match
GIQNEA,ILP / NBO(DFT),1,1,1,1,full_match
GIQNEA,ILP / Hückel(DFT),1,1,1,1,full_match
GIQNEA,CSD / NBO(DFT),1,1,1,1,full_match
GIQNEA,CSD / Hückel(DFT),1,1,1,1,full_match
GIQNEA,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
GIQNIE,ILP / CSD,1,1,1,1,full_match
GIQNIE,ILP / NBO(DFT),1,1,1,1,full_match
GIQNIE,ILP / Hückel(DFT),1,1,1,1,full_match
GIQNIE,CSD / NBO(DFT),1,1,1,1,full_match
GIQNIE,CSD / Hückel(DFT),1,1,1,1,full_match
GIQNIE,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
GIQNUP,ILP / CSD,1,0,1,0,metal_only
GIQNUP,ILP / NBO(DFT),1,0,1,0,metal_only
GIQNUP,ILP / Hückel(DFT),1,0,1,1,metal_only
GIQNUP,CSD / NBO(DFT),1,1,1,1,full_match
GIQNUP,CSD / Hückel(DFT),1,0,1,0,metal_only
GIQNUP,NBO(DFT) / Hückel(DFT),1,0,1,0,metal_only
GIQPEC,ILP / CSD,1,1,1,1,full_match
GIQPEC,ILP / NBO(DFT),0,,,,
GIQPEC,ILP / Hückel(DFT),1,0,1,0,metal_only
GIQPEC,CSD / NBO(DFT),0,,,,
GIQPEC,CSD / Hückel(DFT),1,0,1,0,metal_only
GIQPEC,NBO(DFT) / Hückel(DFT),0,,,,
GIQPII,ILP / CSD,1,1,1,1,full_match
GIQPII,ILP / NBO(DFT),1,1,1,1,full_match
GIQPII,ILP / Hückel(DFT),1,1,1,1,full_match
GIQPII,CSD / NBO(DFT),1,1,1,1,full_match
GIQPII,CSD / Hückel(DFT),1,1,1,1,full_match
GIQPII,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
GIQPUS,ILP / CSD,1,1,1,1,full_match
GIQPUS,ILP / NBO(DFT),1,1,1,1,full_match
GIQPUS,ILP / Hückel(DFT),1,1,1,1,full_match
GIQPUS,CSD / NBO(DFT),1,1,1,1,full_match
GIQPUS,CSD / Hückel(DFT),1,1,1,1,full_match
GIQPUS,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
GIQQAA,ILP / CSD,1,1,1,1,full_match
GIQQAA,ILP / NBO(DFT),1,1,1,1,full_match
GIQQAA,ILP / Hückel(DFT),1,1,1,1,full_match
GIQQAA,CSD / NBO(DFT),1,1,1,1,full_match
GIQQAA,CSD / Hückel(DFT),1,1,1,1,full_match
GIQQAA,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
GIQREF,ILP / CSD,1,1,1,1,full_match
GIQREF,ILP / NBO(DFT),1,1,1,1,full_match
GIQREF,ILP / Hückel(DFT),1,1,1,1,full_match
GIQREF,CSD / NBO(DFT),1,1,1,1,full_match
GIQREF,CSD / Hückel(DFT),1,1,1,1,full_match
GIQREF,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
GIQSOQ,ILP / CSD,1,1,1,1,full_match
GIQSOQ,ILP / NBO(DFT),1,1,1,1,full_match
GIQSOQ,ILP / Hückel(DFT),1,1,1,1,full_match
GIQSOQ,CSD / NBO(DFT),1,1,1,1,full_match
GIQSOQ,CSD / Hückel(DFT),1,1,1,1,full_match
GIQSOQ,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
GIQSUW,ILP / CSD,1,1,1,1,full_match
GIQSUW,ILP / NBO(DFT),1,1,1,1,full_match
GIQSUW,ILP / Hückel(DFT),1,1,1,1,full_match
GIQSUW,CSD / NBO(DFT),1,1,1,1,full_match
GIQSUW,CSD / Hückel(DFT),1,1,1,1,full_match
GIQSUW,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
GIQTOP,ILP / CSD,0,,,,
GIQTOP,ILP / NBO(DFT),1,1,1,1,full_match
GIQTOP,ILP / Hückel(DFT),1,0,1,0,metal_only
GIQTOP,CSD / NBO(DFT),0,,,,
GIQTOP,CSD / Hückel(DFT),0,,,,
GIQTOP,NBO(DFT) / Hückel(DFT),1,0,1,0,metal_only
GIQTOQ,ILP / CSD,1,1,1,1,full_match
GIQTOQ,ILP / NBO(DFT),1,1,1,1,full_match
GIQTOQ,ILP / Hückel(DFT),1,1,1,1,full_match
GIQTOQ,CSD / NBO(DFT),1,1,1,1,full_match
GIQTOQ,CSD / Hückel(DFT),1,1,1,1,full_match
GIQTOQ,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
GIQTUV,ILP / CSD,0,,,,
GIQTUV,ILP / NBO(DFT),1,0,1,0,metal_only
GIQTUV,ILP / Hückel(DFT),1,0,1,0,metal_only
GIQTUV,CSD / NBO(DFT),0,,,,
GIQTUV,CSD / Hückel(DFT),0,,,,
GIQTUV,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
GIQVOU,ILP / CSD,1,1,1,1,full_match
GIQVOU,ILP / NBO(DFT),1,1,1,1,full_match
GIQVOU,ILP / Hückel(DFT),1,1,1,1,full_match
GIQVOU,CSD / NBO(DFT),1,1,1,1,full_match
GIQVOU,CSD / Hückel(DFT),1,1,1,1,full_match
GIQVOU,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
GIQWAG,ILP / CSD,1,1,1,1,full_match
GIQWAG,ILP / NBO(DFT),1,1,1,1,full_match
GIQWAG,ILP / Hückel(DFT),1,1,1,1,full_match
GIQWAG,CSD / NBO(DFT),1,1,1,1,full_match
GIQWAG,CSD / Hückel(DFT),1,1,1,1,full_match
GIQWAG,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
GIQWEK,ILP / CSD,1,1,1,1,full_match
GIQWEK,ILP / NBO(DFT),1,1,1,1,full_match
GIQWEK,ILP / Hückel(DFT),1,1,1,1,full_match
GIQWEK,CSD / NBO(DFT),1,1,1,1,full_match
GIQWEK,CSD / Hückel(DFT),1,1,1,1,full_match
GIQWEK,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
GIQWOU,ILP / CSD,1,1,1,1,full_match
GIQWOU,ILP / NBO(DFT),0,,,,
GIQWOU,ILP / Hückel(DFT),1,1,1,1,full_match
GIQWOU,CSD / NBO(DFT),0,,,,
GIQWOU,CSD / Hückel(DFT),1,1,1,1,full_match
GIQWOU,NBO(DFT) / Hückel(DFT),0,,,,
GIQYUC,ILP / CSD,1,1,1,1,full_match
GIQYUC,ILP / NBO(DFT),1,1,1,1,full_match
GIQYUC,ILP / Hückel(DFT),1,1,1,1,full_match
GIQYUC,CSD / NBO(DFT),1,1,1,1,full_match
GIQYUC,CSD / Hückel(DFT),1,1,1,1,full_match
GIQYUC,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
GIRBAK,ILP / CSD,1,1,1,1,full_match
GIRBAK,ILP / NBO(DFT),0,,,,
GIRBAK,ILP / Hückel(DFT),1,1,1,1,full_match
GIRBAK,CSD / NBO(DFT),0,,,,
GIRBAK,CSD / Hückel(DFT),1,1,1,1,full_match
GIRBAK,NBO(DFT) / Hückel(DFT),0,,,,
GIRCIW,ILP / CSD,1,1,1,1,full_match
GIRCIW,ILP / NBO(DFT),1,1,1,1,full_match
GIRCIW,ILP / Hückel(DFT),1,1,1,1,full_match
GIRCIW,CSD / NBO(DFT),1,1,1,1,full_match
GIRCIW,CSD / Hückel(DFT),1,1,1,1,full_match
GIRCIW,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
GIRCOC,ILP / CSD,1,0,0,0,ligand_and_metal
GIRCOC,ILP / NBO(DFT),0,,,,
GIRCOC,ILP / Hückel(DFT),1,0,0,0,ligand_and_metal
GIRCOC,CSD / NBO(DFT),0,,,,
GIRCOC,CSD / Hückel(DFT),1,0,1,0,metal_only
GIRCOC,NBO(DFT) / Hückel(DFT),0,,,,
GIRCUI,ILP / CSD,1,1,1,1,full_match
GIRCUI,ILP / NBO(DFT),1,1,1,1,full_match
GIRCUI,ILP / Hückel(DFT),1,1,1,1,full_match
GIRCUI,CSD / NBO(DFT),1,1,1,1,full_match
GIRCUI,CSD / Hückel(DFT),1,1,1,1,full_match
GIRCUI,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
GIRDET,ILP / CSD,1,1,1,1,full_match
GIRDET,ILP / NBO(DFT),1,1,1,1,full_match
GIRDET,ILP / Hückel(DFT),1,1,1,1,full_match
GIRDET,CSD / NBO(DFT),1,1,1,1,full_match
GIRDET,CSD / Hückel(DFT),1,1,1,1,full_match
GIRDET,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
GIRDIX,ILP / CSD,1,1,1,1,full_match
GIRDIX,ILP / NBO(DFT),1,1,1,1,full_match
GIRDIX,ILP / Hückel(DFT),1,1,1,1,full_match
GIRDIX,CSD / NBO(DFT),1,1,1,1,full_match
GIRDIX,CSD / Hückel(DFT),1,1,1,1,full_match
GIRDIX,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
GIRDOD,ILP / CSD,1,1,1,1,full_match
GIRDOD,ILP / NBO(DFT),1,1,1,1,full_match
GIRDOD,ILP / Hückel(DFT),1,1,1,1,full_match
GIRDOD,CSD / NBO(DFT),1,1,1,1,full_match
GIRDOD,CSD / Hückel(DFT),1,1,1,1,full_match
GIRDOD,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
GIRDUJ,ILP / CSD,1,1,1,1,full_match
GIRDUJ,ILP / NBO(DFT),1,1,1,1,full_match
GIRDUJ,ILP / Hückel(DFT),1,1,1,1,full_match
GIRDUJ,CSD / NBO(DFT),1,1,1,1,full_match
GIRDUJ,CSD / Hückel(DFT),1,1,1,1,full_match
GIRDUJ,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
GIRFES,ILP / CSD,1,1,1,1,full_match
GIRFES,ILP / NBO(DFT),1,1,1,1,full_match
GIRFES,ILP / Hückel(DFT),1,1,1,1,full_match
GIRFES,CSD / NBO(DFT),1,1,1,1,full_match
GIRFES,CSD / Hückel(DFT),1,1,1,1,full_match
GIRFES,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
