IDs,in_graph_consensus,treatment,status,both_parsed,ligand_canonical,ligand_equiv,metal_connectivity,metal_oxidation,full_connectivity,ox_ilp,ox_reference,neighbors_ilp,neighbors_reference
BEVKEV,0,full,ok,1,1,1,1,1,1,2,2,C C C C C C Cl Cl N,C C C C C C Cl Cl N
BEVKIZ,1,baseline,ok,1,1,1,1,1,1,2,2,C C C C C C Cl N P,C C C C C C Cl N P
BEVKIZ,1,ml_only,ok,1,1,1,1,1,1,2,2,C C C C C C Cl N P,C C C C C C Cl N P
BEVKIZ,1,ligand_only,ok,1,1,1,1,1,1,2,2,C C C C C C Cl N P,C C C C C C Cl N P
BEVKIZ,1,full,ok,1,1,1,1,1,1,2,2,C C C C C C Cl N P,C C C C C C Cl N P
BEVLUJ,1,baseline,ok,1,1,1,1,1,1,0,0,C C C C C P,C C C C C P
BEVLUJ,1,ml_only,ok,1,1,1,1,1,1,0,0,C C C C C P,C C C C C P
BEVLUJ,1,ligand_only,ok,1,1,1,1,1,1,0,0,C C C C C P,C C C C C P
BEVLUJ,1,full,ok,1,1,1,1,1,1,0,0,C C C C C P,C C C C C P
BEVLUK,1,baseline,ok,1,1,1,1,1,1,1,1,Cl N N,Cl N N
BEVLUK,1,ml_only,ok,1,1,1,1,1,1,1,1,Cl N N,Cl N N
BEVLUK,1,ligand_only,ok,1,1,1,1,1,1,1,1,Cl N N,Cl N N
BEVLUK,1,full,ok,1,1,1,1,1,1,1,1,Cl N N,Cl N N
BEVMEV,1,baseline,ok,1,1,1,1,1,1,2,2,N N N N N N,N N N N N N
BEVMEV,1,ml_only,ok,1,1,1,1,1,1,2,2,N N N N N N,N N N N N N
BEVMEV,1,ligand_only,ok,1,1,1,1,1,1,2,2,N N N N N N,N N N N N N
BEVMEV,1,full,ok,1,1,1,1,1,1,2,2,N N N N N N,N N N N N N
BEVMOF,1,baseline,ok,1,1,1,1,1,1,2,2,N N O O,N N O O
BEVMOF,1,ml_only,ok,1,1,1,1,1,1,2,2,N N O O,N N O O
BEVMOF,1,ligand_only,ok,1,1,1,1,1,1,2,2,N N O O,N N O O
BEVMOF,1,full,ok,1,1,1,1,1,1,2,2,N N O O,N N O O
BEVNOH,1,baseline,ok,1,1,1,1,1,1,2,2,Br Br P P,Br Br P P
BEVNOH,1,ml_only,ok,1,1,1,1,1,1,2,2,Br Br P P,Br Br P P
BEVNOH,1,ligand_only,ok,1,1,1,1,1,1,2,2,Br Br P P,Br Br P P
BEVNOH,1,full,ok,1,1,1,1,1,1,2,2,Br Br P P,Br Br P P
BEVQAX,1,baseline,ok,1,1,1,1,1,1,2,2,C C C C C C Cl N N,C C C C C C Cl N N
BEVQAX,1,ml_only,ok,1,1,1,1,1,1,2,2,C C C C C C Cl N N,C C C C C C Cl N N
BEVQAX,1,ligand_only,ok,1,1,1,1,1,1,2,2,C C C C C C Cl N N,C C C C C C Cl N N
BEVQAX,1,full,ok,1,1,1,1,1,1,2,2,C C C C C C Cl N N,C C C C C C Cl N N
BEVWOO,1,baseline,ok,1,1,1,1,1,1,0,0,C C C C C C C,C C C C C C C
BEVWOO,1,ml_only,ok,1,1,1,1,1,1,0,0,C C C C C C C,C C C C C C C
BEVWOO,1,ligand_only,ok,1,1,1,1,1,1,0,0,C C C C C C C,C C C C C C C
BEVWOO,1,full,ok,1,1,1,1,1,1,0,0,C C C C C C C,C C C C C C C
BEWDIS,1,baseline,ok,1,1,1,1,1,1,1,1,N P,N P
BEWDIS,1,ml_only,ok,1,1,1,1,1,1,1,1,N P,N P
BEWDIS,1,ligand_only,ok,1,1,1,1,1,1,1,1,N P,N P
BEWDIS,1,full,ok,1,1,1,1,1,1,1,1,N P,N P
BEWDOY,1,baseline,ok,1,1,1,1,1,1,1,1,N P,N P
BEWDOY,1,ml_only,ok,1,1,1,1,1,1,1,1,N P,N P
BEWDOY,1,ligand_only,ok,1,1,1,1,1,1,1,1,N P,N P
BEWDOY,1,full,ok,1,1,1,1,1,1,1,1,N P,N P
BEWHOD,1,baseline,ok,1,1,1,1,1,1,1,1,Cl N N,Cl N N
BEWHOD,1,ml_only,ok,1,1,1,1,1,1,1,1,Cl N N,Cl N N
BEWHOD,1,ligand_only,ok,1,1,1,1,1,1,1,1,Cl N N,Cl N N
BEWHOD,1,full,ok,1,1,1,1,1,1,1,1,Cl N N,Cl N N
BEWNOI,1,baseline,ok,1,0,1,1,1,1,1,1,C C C C C C,C C C C C C
BEWNOI,1,ml_only,ok,1,0,1,1,1,1,1,1,C C C C C C,C C C C C C
BEWNOI,1,ligand_only,ok,1,0,1,1,1,1,1,1,C C C C C C,C C C C C C
BEWNOI,1,full,ok,1,0,1,1,1,1,1,1,C C C C C C,C C C C C C
BEWNUO,1,baseline,ok,1,0,1,1,1,1,1,1,C C C C C C,C C C C C C
BEWNUO,1,ml_only,ok,1,0,1,1,1,1,1,1,C C C C C C,C C C C C C
BEWNUO,1,ligand_only,ok,1,0,1,1,1,1,1,1,C C C C C C,C C C C C C
BEWNUO,1,full,ok,1,0,1,1,1,1,1,1,C C C C C C,C C C C C C
BEWPAW,1,baseline,ok,1,0,1,1,1,1,1,1,C C C C C C,C C C C C C
BEWPAW,1,ml_only,ok,1,0,1,1,1,1,1,1,C C C C C C,C C C C C C
BEWPAW,1,ligand_only,ok,1,0,1,1,1,1,1,1,C C C C C C,C C C C C C
BEWPAW,1,full,ok,1,0,1,1,1,1,1,1,C C C C C C,C C C C C C
BEWPEA,1,baseline,ok,1,0,1,1,1,1,1,1,C C C C C C,C C C C C C
BEWPEA,1,ml_only,ok,1,0,1,1,1,1,1,1,C C C C C C,C C C C C C
BEWPEA,1,ligand_only,ok,1,0,1,1,1,1,1,1,C C C C C C,C C C C C C
BEWPEA,1,full,ok,1,0,1,1,1,1,1,1,C C C C C C,C C C C C C
BEWPEZ,1,baseline,ok,1,1,1,1,1,1,1,1,C C C C P P,C C C C P P
BEWPEZ,1,ml_only,ok,1,1,1,1,1,1,1,1,C C C C P P,C C C C P P
BEWPEZ,1,ligand_only,ok,1,1,1,1,1,1,1,1,C C C C P P,C C C C P P
BEWPEZ,1,full,ok,1,1,1,1,1,1,1,1,C C C C P P,C C C C P P
BEWPIE,1,baseline,ok,1,0,1,1,1,1,1,1,C C C C C C,C C C C C C
BEWPIE,1,ml_only,ok,1,0,1,1,1,1,1,1,C C C C C C,C C C C C C
BEWPIE,1,ligand_only,ok,1,0,1,1,1,1,1,1,C C C C C C,C C C C C C
BEWPIE,1,full,ok,1,0,1,1,1,1,1,1,C C C C C C,C C C C C C
BEWQOL,1,baseline,ok,1,0,1,1,1,1,1,1,C C C C C C,C C C C C C
BEWQOL,1,ml_only,ok,1,0,1,1,1,1,1,1,C C C C C C,C C C C C C
BEWQOL,1,ligand_only,ok,1,0,1,1,1,1,1,1,C C C C C C,C C C C C C
BEWQOL,1,full,ok,1,0,1,1,1,1,1,1,C C C C C C,C C C C C C
BEWREB,1,baseline,ok,1,1,1,0,1,0,3,3,C C C C C C P,C C C C C C C P
BEWREB,1,ml_only,ok,1,1,1,1,1,1,3,3,C C C C C C C P,C C C C C C C P
BEWREB,1,ligand_only,ok,1,1,1,0,1,0,3,3,C C C C C C P,C C C C C C C P
BEWREB,1,full,ok,1,1,1,1,1,1,3,3,C C C C C C C P,C C C C C C C P
BEWRED,1,baseline,ok,1,0,1,1,1,1,2,2,C Cl N N,C Cl N N
BEWRED,1,ml_only,ok,1,0,1,1,1,1,2,2,C Cl N N,C Cl N N
BEWRED,1,ligand_only,ok,1,0,1,1,1,1,2,2,C Cl N N,C Cl N N
BEWRED,1,full,ok,1,0,1,1,1,1,2,2,C Cl N N,C Cl N N
BEWRIE,1,baseline,ok,1,1,1,1,1,1,5,5,N N N N O O,N N N N O O
BEWRIE,1,ml_only,ok,1,1,1,1,1,1,5,5,N N N N O O,N N N N O O
BEWRIE,1,ligand_only,ok,1,1,1,1,1,1,5,5,N N N N O O,N N N N O O
BEWRIE,1,full,ok,1,1,1,1,1,1,5,5,N N N N O O,N N N N O O
BEWRIF,1,baseline,ok,1,1,1,1,1,1,3,3,C C C C C C C I,C C C C C C C I
BEWRIF,1,ml_only,ok,1,1,1,1,1,1,3,3,C C C C C C C I,C C C C C C C I
BEWRIF,1,ligand_only,ok,1,1,1,1,1,1,3,3,C C C C C C C I,C C C C C C C I
BEWRIF,1,full,ok,1,1,1,1,1,1,3,3,C C C C C C C I,C C C C C C C I
BEWRIH,1,baseline,ok,1,0,1,1,1,1,2,2,C Cl N N,C Cl N N
BEWRIH,1,ml_only,ok,1,0,1,1,1,1,2,2,C Cl N N,C Cl N N
BEWRIH,1,ligand_only,ok,1,0,1,1,1,1,2,2,C Cl N N,C Cl N N
BEWRIH,1,full,ok,1,0,1,1,1,1,2,2,C Cl N N,C Cl N N
BEWTOO,1,baseline,ok,1,0,1,1,1,1,1,1,C C,C C
BEWTOO,1,ml_only,ok,1,0,1,1,1,1,1,1,C C,C C
BEWTOO,1,ligand_only,ok,1,0,1,1,1,1,1,1,C C,C C
BEWTOO,1,full,ok,1,0,1,1,1,1,1,1,C C,C C
BEWTUU,1,baseline,ok,1,0,1,1,1,1,1,1,C C,C C
BEWTUU,1,ml_only,ok,1,0,1,1,1,1,1,1,C C,C C
BEWTUU,1,ligand_only,ok,1,0,1,1,1,1,1,1,C C,C C
BEWTUU,1,full,ok,1,0,1,1,1,1,1,1,C C,C C
BEWYEH,1,baseline,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
BEWYEH,1,ml_only,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
BEWYEH,1,ligand_only,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
BEWYEH,1,full,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
BEWYUA,1,baseline,ok,1,1,1,1,1,1,1,1,C C C P P,C C C P P
BEWYUA,1,ml_only,ok,1,1,1,1,1,1,1,1,C C C P P,C C C P P
BEWYUA,1,ligand_only,ok,1,1,1,1,1,1,1,1,C C C P P,C C C P P
BEWYUA,1,full,ok,1,1,1,1,1,1,1,1,C C C P P,C C C P P
BEXHAP,1,baseline,ok,1,1,1,1,1,1,2,2,C P P,C P P
BEXHAP,1,ml_only,ok,1,1,1,1,1,1,2,2,C P P,C P P
BEXHAP,1,ligand_only,ok,1,1,1,1,1,1,2,2,C P P,C P P
BEXHAP,1,full,ok,1,1,1,1,1,1,2,2,C P P,C P P
BEXJOF,1,baseline,ok,1,0,0,1,1,1,1,1,C C C C C Cl,C C C C C Cl
BEXJOF,1,ml_only,ok,1,0,0,1,1,1,1,1,C C C C C Cl,C C C C C Cl
BEXJOF,1,ligand_only,ok,1,0,0,1,1,1,1,1,C C C C C Cl,C C C C C Cl
BEXJOF,1,full,ok,1,0,0,1,1,1,1,1,C C C C C Cl,C C C C C Cl
BEXJUL,1,baseline,ok,1,0,0,1,1,1,1,1,C C C C C Cl,C C C C C Cl
BEXJUL,1,ml_only,ok,1,0,0,1,1,1,1,1,C C C C C Cl,C C C C C Cl
BEXJUL,1,ligand_only,ok,1,0,0,1,1,1,1,1,C C C C C Cl,C C C C C Cl
BEXJUL,1,full,ok,1,0,0,1,1,1,1,1,C C C C C Cl,C C C C C Cl
BEXKOE,1,baseline,ok,1,1,1,1,1,1,2,2,N N N N,N N N N
BEXKOE,1,ml_only,ok,1,1,1,1,1,1,2,2,N N N N,N N N N
BEXKOE,1,ligand_only,ok,1,1,1,1,1,1,2,2,N N N N,N N N N
BEXKOE,1,full,ok,1,1,1,1,1,1,2,2,N N N N,N N N N
BEXMUP,1,baseline,ok,1,1,1,1,1,1,2,2,N N N N,N N N N
BEXMUP,1,ml_only,ok,1,1,1,1,1,1,2,2,N N N N,N N N N
BEXMUP,1,ligand_only,ok,1,1,1,1,1,1,2,2,N N N N,N N N N
BEXMUP,1,full,ok,1,1,1,1,1,1,2,2,N N N N,N N N N
BEXPAY,1,baseline,ok,1,1,1,1,1,1,2,2,N N N N,N N N N
BEXPAY,1,ml_only,ok,1,1,1,1,1,1,2,2,N N N N,N N N N
BEXPAY,1,ligand_only,ok,1,1,1,1,1,1,2,2,N N N N,N N N N
BEXPAY,1,full,ok,1,1,1,1,1,1,2,2,N N N N,N N N N
BEXPOM,1,baseline,ok,1,1,1,1,1,1,2,2,N N N N,N N N N
BEXPOM,1,ml_only,ok,1,1,1,1,1,1,2,2,N N N N,N N N N
BEXPOM,1,ligand_only,ok,1,1,1,1,1,1,2,2,N N N N,N N N N
BEXPOM,1,full,ok,1,1,1,1,1,1,2,2,N N N N,N N N N
BEXTAA,1,baseline,ok,1,1,1,1,1,1,2,2,C Cl N N,C Cl N N
BEXTAA,1,ml_only,ok,1,1,1,1,1,1,2,2,C Cl N N,C Cl N N
BEXTAA,1,ligand_only,ok,1,1,1,1,1,1,2,2,C Cl N N,C Cl N N
BEXTAA,1,full,ok,1,1,1,1,1,1,2,2,C Cl N N,C Cl N N
BEXTEE,1,baseline,ok,1,1,1,1,1,1,2,2,C Cl N N,C Cl N N
BEXTEE,1,ml_only,ok,1,1,1,1,1,1,2,2,C Cl N N,C Cl N N
BEXTEE,1,ligand_only,ok,1,1,1,1,1,1,2,2,C Cl N N,C Cl N N
BEXTEE,1,full,ok,1,1,1,1,1,1,2,2,C Cl N N,C Cl N N
BEXTII,1,baseline,ok,1,1,1,1,1,1,2,2,C Cl N N,C Cl N N
BEXTII,1,ml_only,ok,1,1,1,1,1,1,2,2,C Cl N N,C Cl N N
BEXTII,1,ligand_only,ok,1,1,1,1,1,1,2,2,C Cl N N,C Cl N N
BEXTII,1,full,ok,1,1,1,1,1,1,2,2,C Cl N N,C Cl N N
BEXTOO,1,baseline,ok,1,1,1,1,1,1,2,2,C Cl N N,C Cl N N
BEXTOO,1,ml_only,ok,1,1,1,1,1,1,2,2,C Cl N N,C Cl N N
BEXTOO,1,ligand_only,ok,1,1,1,1,1,1,2,2,C Cl N N,C Cl N N
BEXTOO,1,full,ok,1,1,1,1,1,1,2,2,C Cl N N,C Cl N N
BEXVIK,1,baseline,ok,1,1,1,1,1,1,3,3,C C C C C Cl Cl N,C C C C C Cl Cl N
BEXVIK,1,ml_only,ok,1,1,1,1,1,1,3,3,C C C C C Cl Cl N,C C C C C Cl Cl N
BEXVIK,1,ligand_only,ok,1,1,1,1,1,1,3,3,C C C C C Cl Cl N,C C C C C Cl Cl N
BEXVIK,1,full,ok,1,1,1,1,1,1,3,3,C C C C C Cl Cl N,C C C C C Cl Cl N
BEXVUW,1,baseline,ok,1,1,1,1,1,1,1,1,C C C C Cl N,C C C C Cl N
BEXVUW,1,ml_only,ok,1,1,1,1,1,1,1,1,C C C C Cl N,C C C C Cl N
BEXVUW,1,ligand_only,ok,1,1,1,1,1,1,1,1,C C C C Cl N,C C C C Cl N
BEXVUW,1,full,ok,1,1,1,1,1,1,1,1,C C C C Cl N,C C C C Cl N
BEXWAD,1,baseline,ok,1,1,1,1,1,1,1,1,C C C C Cl N,C C C C Cl N
BEXWAD,1,ml_only,ok,1,1,1,1,1,1,1,1,C C C C Cl N,C C C C Cl N
BEXWAD,1,ligand_only,ok,1,1,1,1,1,1,1,1,C C C C Cl N,C C C C Cl N
BEXWAD,1,full,ok,1,1,1,1,1,1,1,1,C C C C Cl N,C C C C Cl N
BEXXIM,1,baseline,ok,1,1,1,1,1,1,2,2,Cl Cl P P,Cl Cl P P
BEXXIM,1,ml_only,ok,1,1,1,1,1,1,2,2,Cl Cl P P,Cl Cl P P
BEXXIM,1,ligand_only,ok,1,1,1,1,1,1,2,2,Cl Cl P P,Cl Cl P P
BEXXIM,1,full,ok,1,1,1,1,1,1,2,2,Cl Cl P P,Cl Cl P P
BEXXOT,1,baseline,ok,1,1,1,1,1,1,2,2,N N N N N N,N N N N N N
BEXXOT,1,ml_only,ok,1,1,1,1,1,1,2,2,N N N N N N,N N N N N N
BEXXOT,1,ligand_only,ok,1,1,1,1,1,1,2,2,N N N N N N,N N N N N N
BEXXOT,1,full,ok,1,1,1,1,1,1,2,2,N N N N N N,N N N N N N
BEXYIN,1,baseline,ok,1,1,1,0,1,0,5,5,N O O O O,N N O O O O
BEXYIN,1,ml_only,ok,1,1,1,1,1,1,5,5,N N O O O O,N N O O O O
BEXYIN,1,ligand_only,ok,1,1,1,0,1,0,5,5,N O O O O,N N O O O O
BEXYIN,1,full,ok,1,1,1,1,1,1,5,5,N N O O O O,N N O O O O
BEYBUD,1,baseline,ok,1,1,1,1,1,1,1,1,Cl S S,Cl S S
BEYBUD,1,ml_only,ok,1,1,1,1,1,1,1,1,Cl S S,Cl S S
BEYBUD,1,ligand_only,ok,1,1,1,1,1,1,1,1,Cl S S,Cl S S
BEYBUD,1,full,ok,1,1,1,1,1,1,1,1,Cl S S,Cl S S
BEYFOA,1,baseline,ok,1,1,1,1,1,1,2,2,As As C S S S S,As As C S S S S
BEYFOA,1,ml_only,ok,1,1,1,1,1,1,2,2,As As C S S S S,As As C S S S S
BEYFOA,1,ligand_only,ok,1,1,1,1,1,1,2,2,As As C S S S S,As As C S S S S
BEYFOA,1,full,ok,1,1,1,1,1,1,2,2,As As C S S S S,As As C S S S S
BEYHAO,1,baseline,ok,1,1,1,1,1,1,2,2,C C Cl Cl P P,C C Cl Cl P P
BEYHAO,1,ml_only,ok,1,1,1,1,1,1,2,2,C C Cl Cl P P,C C Cl Cl P P
BEYHAO,1,ligand_only,ok,1,1,1,1,1,1,2,2,C C Cl Cl P P,C C Cl Cl P P
BEYHAO,1,full,ok,1,1,1,1,1,1,2,2,C C Cl Cl P P,C C Cl Cl P P
BEYKEW,1,baseline,ok,1,1,1,1,1,1,2,2,N N S S,N N S S
BEYKEW,1,ml_only,ok,1,1,1,1,1,1,2,2,N N S S,N N S S
BEYKEW,1,ligand_only,ok,1,1,1,1,1,1,2,2,N N S S,N N S S
BEYKEW,1,full,ok,1,1,1,1,1,1,2,2,N N S S,N N S S
BEYMUP,1,baseline,ok,1,1,1,1,1,1,1,1,N P,N P
BEYMUP,1,ml_only,ok,1,1,1,1,1,1,1,1,N P,N P
BEYMUP,1,ligand_only,ok,1,1,1,1,1,1,1,1,N P,N P
BEYMUP,1,full,ok,1,1,1,1,1,1,1,1,N P,N P
BEZCAN,1,baseline,ok,1,1,1,1,1,1,2,2,Br C N N,Br C N N
BEZCAN,1,ml_only,ok,1,1,1,1,1,1,2,2,Br C N N,Br C N N
BEZCAN,1,ligand_only,ok,1,1,1,1,1,1,2,2,Br C N N,Br C N N
BEZCAN,1,full,ok,1,1,1,1,1,1,2,2,Br C N N,Br C N N
BEZGEV,1,baseline,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
BEZGEV,1,ml_only,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
BEZGEV,1,ligand_only,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
BEZGEV,1,full,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
BEZLOJ,1,baseline,ok,1,1,1,1,1,1,2,2,C Cl N N,C Cl N N
BEZLOJ,1,ml_only,ok,1,1,1,1,1,1,2,2,C Cl N N,C Cl N N
BEZLOJ,1,ligand_only,ok,1,1,1,1,1,1,2,2,C Cl N N,C Cl N N
BEZLOJ,1,full,ok,1,1,1,1,1,1,2,2,C Cl N N,C Cl N N
BEZNID,1,baseline,ok,1,0,0,1,0,1,2,0,C C C C C C C,C C C C C C C
BEZNID,1,ml_only,ok,1,0,0,1,0,1,2,0,C C C C C C C,C C C C C C C
BEZNID,1,ligand_only,ok,1,0,0,1,0,1,2,0,C C C C C C C,C C C C C C C
BEZNID,1,full,ok,1,0,0,1,0,1,2,0,C C C C C C C,C C C C C C C
BEZWUZ,1,baseline,ok,1,1,1,1,1,1,2,2,C N N P,C N N P
BEZWUZ,1,ml_only,ok,1,1,1,1,1,1,2,2,C N N P,C N N P
BEZWUZ,1,ligand_only,ok,1,1,1,1,1,1,2,2,C N N P,C N N P
BEZWUZ,1,full,ok,1,1,1,1,1,1,2,2,C N N P,C N N P
BEZXEK,1,baseline,ok,1,1,1,1,1,1,2,2,C N N N,C N N N
BEZXEK,1,ml_only,ok,1,1,1,1,1,1,2,2,C N N N,C N N N
BEZXEK,1,ligand_only,ok,1,1,1,1,1,1,2,2,C N N N,C N N N
BEZXEK,1,full,ok,1,1,1,1,1,1,2,2,C N N N,C N N N
BEZXIO,1,baseline,ok,1,1,1,1,1,1,2,2,N N N N,N N N N
BEZXIO,1,ml_only,ok,1,1,1,1,1,1,2,2,N N N N,N N N N
BEZXIO,1,ligand_only,ok,1,1,1,1,1,1,2,2,N N N N,N N N N
BEZXIO,1,full,ok,1,1,1,1,1,1,2,2,N N N N,N N N N
BIBDOH,1,baseline,ok,1,1,1,1,1,1,2,2,N N O O O O,N N O O O O
BIBDOH,1,ml_only,ok,1,1,1,1,1,1,2,2,N N O O O O,N N O O O O
BIBDOH,1,ligand_only,ok,1,1,1,1,1,1,2,2,N N O O O O,N N O O O O
BIBDOH,1,full,ok,1,1,1,1,1,1,2,2,N N O O O O,N N O O O O
BIBFUN,1,baseline,ok,1,1,1,1,1,1,2,2,C C N N,C C N N
BIBFUN,1,ml_only,ok,1,1,1,1,1,1,2,2,C C N N,C C N N
BIBFUN,1,ligand_only,ok,1,1,1,1,1,1,2,2,C C N N,C C N N
BIBFUN,1,full,ok,1,1,1,1,1,1,2,2,C C N N,C C N N
BIBGAX,1,baseline,ok,1,0,1,1,1,1,2,2,C C Cl S,C C Cl S
BIBGAX,1,ml_only,ok,1,0,1,1,1,1,2,2,C C Cl S,C C Cl S
BIBGAX,1,ligand_only,ok,1,0,1,1,1,1,2,2,C C Cl S,C C Cl S
BIBGAX,1,full,ok,1,0,1,1,1,1,2,2,C C Cl S,C C Cl S
BIBGEY,1,baseline,ok,1,1,1,1,1,1,2,2,C C N N,C C N N
BIBGEY,1,ml_only,ok,1,1,1,1,1,1,2,2,C C N N,C C N N
BIBGEY,1,ligand_only,ok,1,1,1,1,1,1,2,2,C C N N,C C N N
BIBGEY,1,full,ok,1,1,1,1,1,1,2,2,C C N N,C C N N
BIBHAV,1,baseline,ok,1,1,1,1,1,1,2,2,C C C N N,C C C N N
BIBHAV,1,ml_only,ok,1,1,1,1,1,1,2,2,C C C N N,C C C N N
BIBHAV,1,ligand_only,ok,1,1,1,1,1,1,2,2,C C C N N,C C C N N
BIBHAV,1,full,ok,1,1,1,1,1,1,2,2,C C C N N,C C C N N
BIBHUQ,1,baseline,ok,1,1,1,1,1,1,2,2,N N O O,N N O O
BIBHUQ,1,ml_only,ok,1,1,1,1,1,1,2,2,N N O O,N N O O
BIBHUQ,1,ligand_only,ok,1,1,1,1,1,1,2,2,N N O O,N N O O
BIBHUQ,1,full,ok,1,1,1,1,1,1,2,2,N N O O,N N O O
BIBKUU,1,baseline,ok,1,1,1,1,1,1,3,3,C C C C C C Cl N,C C C C C C Cl N
BIBKUU,1,ml_only,ok,1,1,1,1,1,1,3,3,C C C C C C Cl N,C C C C C C Cl N
BIBKUU,1,ligand_only,ok,1,1,1,1,1,1,3,3,C C C C C C Cl N,C C C C C C Cl N
BIBKUU,1,full,ok,1,1,1,1,1,1,3,3,C C C C C C Cl N,C C C C C C Cl N
BIBPIM,1,baseline,ok,1,0,1,1,1,1,1,1,C O,C O
BIBPIM,1,ml_only,ok,1,0,1,1,1,1,1,1,C O,C O
BIBPIM,1,ligand_only,ok,1,0,1,1,1,1,1,1,C O,C O
BIBPIM,1,full,ok,1,0,1,1,1,1,1,1,C O,C O
BIBPUY,1,baseline,ok,1,0,1,1,1,1,1,1,C C,C C
BIBPUY,1,ml_only,ok,1,0,1,1,1,1,1,1,C C,C C
BIBPUY,1,ligand_only,ok,1,0,1,1,1,1,1,1,C C,C C
BIBPUY,1,full,ok,1,0,1,1,1,1,1,1,C C,C C
BIBSEN,1,baseline,ok,1,1,1,1,1,1,7,7,N O O O,N O O O
BIBSEN,1,ml_only,ok,1,1,1,1,1,1,7,7,N O O O,N O O O
BIBSEN,1,ligand_only,ok,1,1,1,1,1,1,7,7,N O O O,N O O O
BIBSEN,1,full,ok,1,1,1,1,1,1,7,7,N O O O,N O O O
BIBSUC,1,baseline,ok,1,1,1,1,1,1,2,2,Cl N N O,Cl N N O
BIBSUC,1,ml_only,ok,1,1,1,1,1,1,2,2,Cl N N O,Cl N N O
BIBSUC,1,ligand_only,ok,1,1,1,1,1,1,2,2,Cl N N O,Cl N N O
BIBSUC,1,full,ok,1,1,1,1,1,1,2,2,Cl N N O,Cl N N O
BIBTEN,1,baseline,ok,1,1,1,1,1,1,2,2,N N O O,N N O O
BIBTEN,1,ml_only,ok,1,1,1,1,1,1,2,2,N N O O,N N O O
BIBTEN,1,ligand_only,ok,1,1,1,1,1,1,2,2,N N O O,N N O O
BIBTEN,1,full,ok,1,1,1,1,1,1,2,2,N N O O,N N O O
BIBTOX,1,baseline,ok,1,1,1,1,1,1,2,2,N N O O,N N O O
BIBTOX,1,ml_only,ok,1,1,1,1,1,1,2,2,N N O O,N N O O
BIBTOX,1,ligand_only,ok,1,1,1,1,1,1,2,2,N N O O,N N O O
BIBTOX,1,full,ok,1,1,1,1,1,1,2,2,N N O O,N N O O
BIBTUD,1,baseline,ok,1,1,1,1,1,1,2,2,Cl N N O,Cl N N O
BIBTUD,1,ml_only,ok,1,1,1,1,1,1,2,2,Cl N N O,Cl N N O
BIBTUD,1,ligand_only,ok,1,1,1,1,1,1,2,2,Cl N N O,Cl N N O
BIBTUD,1,full,ok,1,1,1,1,1,1,2,2,Cl N N O,Cl N N O
BIBWAM,1,baseline,ok,1,1,1,1,1,1,2,2,N N N N N O,N N N N N O
BIBWAM,1,ml_only,ok,1,1,1,1,1,1,2,2,N N N N N O,N N N N N O
BIBWAM,1,ligand_only,ok,1,1,1,1,1,1,2,2,N N N N N O,N N N N N O
BIBWAM,1,full,ok,1,1,1,1,1,1,2,2,N N N N N O,N N N N N O
BIBWEQ,1,baseline,ok,1,1,1,1,1,1,2,2,N N N N N O,N N N N N O
BIBWEQ,1,ml_only,ok,1,1,1,1,1,1,2,2,N N N N N O,N N N N N O
BIBWEQ,1,ligand_only,ok,1,1,1,1,1,1,2,2,N N N N N O,N N N N N O
BIBWEQ,1,full,ok,1,1,1,1,1,1,2,2,N N N N N O,N N N N N O
BIBYOB,1,baseline,ok,1,1,1,0,1,0,2,2,Br C N,Br C
BIBYOB,1,ml_only,ok,1,1,1,1,1,1,2,2,Br C,Br C
BIBYOB,1,ligand_only,ok,1,1,1,0,1,0,2,2,Br C N,Br C
BIBYOB,1,full,ok,1,1,1,1,1,1,2,2,Br C,Br C
BIBYOD,1,baseline,ok,1,0,1,1,1,1,1,1,C Cl,C Cl
BIBYOD,1,ml_only,ok,1,0,1,1,1,1,1,1,C Cl,C Cl
BIBYOD,1,ligand_only,ok,1,0,1,1,1,1,1,1,C Cl,C Cl
BIBYOD,1,full,ok,1,0,1,1,1,1,1,1,C Cl,C Cl
BIBYUJ,1,baseline,ok,1,0,1,1,1,1,1,1,C Cl,C Cl
BIBYUJ,1,ml_only,ok,1,0,1,1,1,1,1,1,C Cl,C Cl
BIBYUJ,1,ligand_only,ok,1,0,1,1,1,1,1,1,C Cl,C Cl
BIBYUJ,1,full,ok,1,0,1,1,1,1,1,1,C Cl,C Cl
BICDIB,1,baseline,ok,1,1,1,1,1,1,2,2,Br C C C P P,Br C C C P P
BICDIB,1,ml_only,ok,1,1,1,1,1,1,2,2,Br C C C P P,Br C C C P P
BICDIB,1,ligand_only,ok,1,1,1,1,1,1,2,2,Br C C C P P,Br C C C P P
BICDIB,1,full,ok,1,1,1,1,1,1,2,2,Br C C C P P,Br C C C P P
