IDs,pair,both_parsed,connectivity_match,atoms_a,atoms_b,edges_a,edges_b
QIWNAO,NBO(DFT) / Hückel(DFT),0,,,14,,19
QIWNEQ,ILP / CSD,1,1,29,29,31,31
QIWNEQ,ILP / NBO(DFT),1,1,29,29,31,31
QIWNEQ,ILP / Hückel(DFT),1,1,29,29,31,31
QIWNEQ,CSD / NBO(DFT),1,1,29,29,31,31
QIWNEQ,CSD / Hückel(DFT),1,1,29,29,31,31
QIWNEQ,NBO(DFT) / Hückel(DFT),1,1,29,29,31,31
QIWNES,ILP / CSD,0,,14,,19,
QIWNES,ILP / NBO(DFT),0,,14,,19,
QIWNES,ILP / Hückel(DFT),1,1,14,14,19,19
QIWNES,CSD / NBO(DFT),0,,,,,
QIWNES,CSD / Hückel(DFT),0,,,14,,19
QIWNES,NBO(DFT) / Hückel(DFT),0,,,14,,19
QIWNIU,ILP / CSD,1,1,23,23,25,25
QIWNIU,ILP / NBO(DFT),1,1,23,23,25,25
QIWNIU,ILP / Hückel(DFT),1,1,23,23,25,25
QIWNIU,CSD / NBO(DFT),1,1,23,23,25,25
QIWNIU,CSD / Hückel(DFT),1,1,23,23,25,25
QIWNIU,NBO(DFT) / Hückel(DFT),1,1,23,23,25,25
QIWNOA,ILP / CSD,1,1,31,31,37,37
QIWNOA,ILP / NBO(DFT),1,1,31,31,37,37
QIWNOA,ILP / Hückel(DFT),1,1,31,31,37,37
QIWNOA,CSD / NBO(DFT),1,1,31,31,37,37
QIWNOA,CSD / Hückel(DFT),1,1,31,31,37,37
QIWNOA,NBO(DFT) / Hückel(DFT),1,1,31,31,37,37
QIWNUG,ILP / CSD,1,1,23,23,27,27
QIWNUG,ILP / NBO(DFT),0,,23,,27,
QIWNUG,ILP / Hückel(DFT),1,1,23,23,27,27
QIWNUG,CSD / NBO(DFT),0,,23,,27,
QIWNUG,CSD / Hückel(DFT),1,1,23,23,27,27
QIWNUG,NBO(DFT) / Hückel(DFT),0,,,23,,27
QIWPUH,ILP / CSD,1,1,19,19,20,20
QIWPUH,ILP / NBO(DFT),1,1,19,19,20,20
QIWPUH,ILP / Hückel(DFT),1,1,19,19,20,20
QIWPUH,CSD / NBO(DFT),1,1,19,19,20,20
QIWPUH,CSD / Hückel(DFT),1,1,19,19,20,20
QIWPUH,NBO(DFT) / Hückel(DFT),1,1,19,19,20,20
QIWQAR,ILP / CSD,1,1,32,32,34,34
QIWQAR,ILP / NBO(DFT),1,1,32,32,34,34
QIWQAR,ILP / Hückel(DFT),1,1,32,32,34,34
QIWQAR,CSD / NBO(DFT),1,1,32,32,34,34
QIWQAR,CSD / Hückel(DFT),1,1,32,32,34,34
QIWQAR,NBO(DFT) / Hückel(DFT),1,1,32,32,34,34
QIWQEV,ILP / CSD,1,1,32,32,34,34
QIWQEV,ILP / NBO(DFT),1,1,32,32,34,34
QIWQEV,ILP / Hückel(DFT),1,1,32,32,34,34
QIWQEV,CSD / NBO(DFT),1,1,32,32,34,34
QIWQEV,CSD / Hückel(DFT),1,1,32,32,34,34
QIWQEV,NBO(DFT) / Hückel(DFT),1,1,32,32,34,34
QIWROE,ILP / CSD,1,1,17,17,18,18
QIWROE,ILP / NBO(DFT),1,1,17,17,18,18
QIWROE,ILP / Hückel(DFT),1,1,17,17,18,18
QIWROE,CSD / NBO(DFT),1,1,17,17,18,18
QIWROE,CSD / Hückel(DFT),1,1,17,17,18,18
QIWROE,NBO(DFT) / Hückel(DFT),1,1,17,17,18,18
QIWRUK,ILP / CSD,1,1,17,17,18,18
QIWRUK,ILP / NBO(DFT),1,1,17,17,18,18
QIWRUK,ILP / Hückel(DFT),1,1,17,17,18,18
QIWRUK,CSD / NBO(DFT),1,1,17,17,18,18
QIWRUK,CSD / Hückel(DFT),1,1,17,17,18,18
QIWRUK,NBO(DFT) / Hückel(DFT),1,1,17,17,18,18
QIWSAR,ILP / CSD,1,1,11,11,11,11
QIWSAR,ILP / NBO(DFT),1,1,11,11,11,11
QIWSAR,ILP / Hückel(DFT),1,1,11,11,11,11
QIWSAR,CSD / NBO(DFT),1,1,11,11,11,11
QIWSAR,CSD / Hückel(DFT),1,1,11,11,11,11
QIWSAR,NBO(DFT) / Hückel(DFT),1,1,11,11,11,11
QIWSEV,ILP / CSD,1,1,11,11,11,11
QIWSEV,ILP / NBO(DFT),1,1,11,11,11,11
QIWSEV,ILP / Hückel(DFT),1,1,11,11,11,11
QIWSEV,CSD / NBO(DFT),1,1,11,11,11,11
QIWSEV,CSD / Hückel(DFT),1,1,11,11,11,11
QIWSEV,NBO(DFT) / Hückel(DFT),1,1,11,11,11,11
QIWWID,ILP / CSD,1,1,35,35,38,38
QIWWID,ILP / NBO(DFT),1,1,35,35,38,38
QIWWID,ILP / Hückel(DFT),1,1,35,35,38,38
QIWWID,CSD / NBO(DFT),1,1,35,35,38,38
QIWWID,CSD / Hückel(DFT),1,1,35,35,38,38
QIWWID,NBO(DFT) / Hückel(DFT),1,1,35,35,38,38
QIWWOI,ILP / CSD,1,1,29,29,34,34
QIWWOI,ILP / NBO(DFT),1,1,29,29,34,34
QIWWOI,ILP / Hückel(DFT),1,1,29,29,34,34
QIWWOI,CSD / NBO(DFT),1,1,29,29,34,34
QIWWOI,CSD / Hückel(DFT),1,1,29,29,34,34
QIWWOI,NBO(DFT) / Hückel(DFT),1,1,29,29,34,34
QIWWUO,ILP / CSD,1,1,29,29,34,34
QIWWUO,ILP / NBO(DFT),1,1,29,29,34,34
QIWWUO,ILP / Hückel(DFT),1,1,29,29,34,34
QIWWUO,CSD / NBO(DFT),1,1,29,29,34,34
QIWWUO,CSD / Hückel(DFT),1,1,29,29,34,34
QIWWUO,NBO(DFT) / Hückel(DFT),1,1,29,29,34,34
QIWYAZ,ILP / CSD,1,1,26,26,29,29
QIWYAZ,ILP / NBO(DFT),1,1,26,26,29,29
QIWYAZ,ILP / Hückel(DFT),1,1,26,26,29,29
QIWYAZ,CSD / NBO(DFT),1,1,26,26,29,29
QIWYAZ,CSD / Hückel(DFT),1,1,26,26,29,29
QIWYAZ,NBO(DFT) / Hückel(DFT),1,1,26,26,29,29
QIWYUQ,ILP / CSD,1,1,21,21,22,22
QIWYUQ,ILP / NBO(DFT),1,1,21,21,22,22
QIWYUQ,ILP / Hückel(DFT),1,1,21,21,22,22
QIWYUQ,CSD / NBO(DFT),1,1,21,21,22,22
QIWYUQ,CSD / Hückel(DFT),1,1,21,21,22,22
QIWYUQ,NBO(DFT) / Hückel(DFT),1,1,21,21,22,22
QIWZAX,ILP / CSD,1,1,15,15,16,16
QIWZAX,ILP / NBO(DFT),1,1,15,15,16,16
QIWZAX,ILP / Hückel(DFT),1,1,15,15,16,16
QIWZAX,CSD / NBO(DFT),1,1,15,15,16,16
QIWZAX,CSD / Hückel(DFT),1,1,15,15,16,16
QIWZAX,NBO(DFT) / Hückel(DFT),1,1,15,15,16,16
QIWZOO,ILP / CSD,0,,28,,36,
QIWZOO,ILP / NBO(DFT),1,1,28,28,36,36
QIWZOO,ILP / Hückel(DFT),1,1,28,28,36,36
QIWZOO,CSD / NBO(DFT),0,,,28,,36
QIWZOO,CSD / Hückel(DFT),0,,,28,,36
QIWZOO,NBO(DFT) / Hückel(DFT),1,1,28,28,36,36
QIXBUU,ILP / CSD,1,1,33,33,46,46
QIXBUU,ILP / NBO(DFT),1,1,33,33,46,46
QIXBUU,ILP / Hückel(DFT),1,1,33,33,46,46
QIXBUU,CSD / NBO(DFT),1,1,33,33,46,46
QIXBUU,CSD / Hückel(DFT),1,1,33,33,46,46
QIXBUU,NBO(DFT) / Hückel(DFT),1,1,33,33,46,46
QIXCAB,ILP / CSD,1,1,35,35,39,39
QIXCAB,ILP / NBO(DFT),1,1,35,35,39,39
QIXCAB,ILP / Hückel(DFT),1,1,35,35,39,39
QIXCAB,CSD / NBO(DFT),1,1,35,35,39,39
QIXCAB,CSD / Hückel(DFT),1,1,35,35,39,39
QIXCAB,NBO(DFT) / Hückel(DFT),1,1,35,35,39,39
QIXDEG,ILP / CSD,1,1,32,32,40,40
QIXDEG,ILP / NBO(DFT),1,1,32,32,40,40
QIXDEG,ILP / Hückel(DFT),1,1,32,32,40,40
QIXDEG,CSD / NBO(DFT),1,1,32,32,40,40
QIXDEG,CSD / Hückel(DFT),1,1,32,32,40,40
QIXDEG,NBO(DFT) / Hückel(DFT),1,1,32,32,40,40
QIXDIK,ILP / CSD,1,1,33,33,40,40
QIXDIK,ILP / NBO(DFT),1,1,33,33,40,40
QIXDIK,ILP / Hückel(DFT),1,1,33,33,40,40
QIXDIK,CSD / NBO(DFT),1,1,33,33,40,40
QIXDIK,CSD / Hückel(DFT),1,1,33,33,40,40
QIXDIK,NBO(DFT) / Hückel(DFT),1,1,33,33,40,40
QIXDOQ,ILP / CSD,1,1,37,37,38,38
QIXDOQ,ILP / NBO(DFT),1,1,37,37,38,38
QIXDOQ,ILP / Hückel(DFT),1,1,37,37,38,38
QIXDOQ,CSD / NBO(DFT),1,1,37,37,38,38
QIXDOQ,CSD / Hückel(DFT),1,1,37,37,38,38
QIXDOQ,NBO(DFT) / Hückel(DFT),1,1,37,37,38,38
QIXFAE,ILP / CSD,1,1,34,34,45,45
QIXFAE,ILP / NBO(DFT),1,1,34,34,45,45
QIXFAE,ILP / Hückel(DFT),1,1,34,34,45,45
QIXFAE,CSD / NBO(DFT),1,1,34,34,45,45
QIXFAE,CSD / Hückel(DFT),1,1,34,34,45,45
QIXFAE,NBO(DFT) / Hückel(DFT),1,1,34,34,45,45
QIXFEI,ILP / CSD,1,1,28,28,35,35
QIXFEI,ILP / NBO(DFT),1,1,28,28,35,35
QIXFEI,ILP / Hückel(DFT),1,1,28,28,35,35
QIXFEI,CSD / NBO(DFT),1,1,28,28,35,35
QIXFEI,CSD / Hückel(DFT),1,1,28,28,35,35
QIXFEI,NBO(DFT) / Hückel(DFT),1,1,28,28,35,35
QIXFIM,ILP / CSD,1,1,27,27,28,28
QIXFIM,ILP / NBO(DFT),1,1,27,27,28,28
QIXFIM,ILP / Hückel(DFT),1,1,27,27,28,28
QIXFIM,CSD / NBO(DFT),1,1,27,27,28,28
QIXFIM,CSD / Hückel(DFT),1,1,27,27,28,28
QIXFIM,NBO(DFT) / Hückel(DFT),1,1,27,27,28,28
QIXGAF,ILP / CSD,0,,41,,47,
QIXGAF,ILP / NBO(DFT),1,1,41,41,47,47
QIXGAF,ILP / Hückel(DFT),1,1,41,41,47,47
QIXGAF,CSD / NBO(DFT),0,,,41,,47
QIXGAF,CSD / Hückel(DFT),0,,,41,,47
QIXGAF,NBO(DFT) / Hückel(DFT),1,1,41,41,47,47
QIXGIQ,ILP / CSD,1,1,37,37,45,45
QIXGIQ,ILP / NBO(DFT),1,1,37,37,45,45
QIXGIQ,ILP / Hückel(DFT),1,1,37,37,45,45
QIXGIQ,CSD / NBO(DFT),1,1,37,37,45,45
QIXGIQ,CSD / Hückel(DFT),1,1,37,37,45,45
QIXGIQ,NBO(DFT) / Hückel(DFT),1,1,37,37,45,45
QIXHEM,ILP / CSD,1,1,31,31,34,34
QIXHEM,ILP / NBO(DFT),1,1,31,31,34,34
QIXHEM,ILP / Hückel(DFT),1,1,31,31,34,34
QIXHEM,CSD / NBO(DFT),1,1,31,31,34,34
QIXHEM,CSD / Hückel(DFT),1,1,31,31,34,34
QIXHEM,NBO(DFT) / Hückel(DFT),1,1,31,31,34,34
QIXJEN,ILP / CSD,1,1,28,28,33,33
QIXJEN,ILP / NBO(DFT),1,1,28,28,33,33
QIXJEN,ILP / Hückel(DFT),1,1,28,28,33,33
QIXJEN,CSD / NBO(DFT),1,1,28,28,33,33
QIXJEN,CSD / Hückel(DFT),1,1,28,28,33,33
QIXJEN,NBO(DFT) / Hückel(DFT),1,1,28,28,33,33
QIXLEP,ILP / CSD,1,1,27,27,29,29
QIXLEP,ILP / NBO(DFT),1,1,27,27,29,29
QIXLEP,ILP / Hückel(DFT),1,0,27,27,29,30
QIXLEP,CSD / NBO(DFT),1,1,27,27,29,29
QIXLEP,CSD / Hückel(DFT),1,0,27,27,29,30
QIXLEP,NBO(DFT) / Hückel(DFT),1,0,27,27,29,30
QIXLUF,ILP / CSD,1,1,19,19,22,22
QIXLUF,ILP / NBO(DFT),1,1,19,19,22,22
QIXLUF,ILP / Hückel(DFT),1,1,19,19,22,22
QIXLUF,CSD / NBO(DFT),1,1,19,19,22,22
QIXLUF,CSD / Hückel(DFT),1,1,19,19,22,22
QIXLUF,NBO(DFT) / Hückel(DFT),1,1,19,19,22,22
QIXMOC,ILP / CSD,1,1,27,27,28,28
QIXMOC,ILP / NBO(DFT),1,1,27,27,28,28
QIXMOC,ILP / Hückel(DFT),1,1,27,27,28,28
QIXMOC,CSD / NBO(DFT),1,1,27,27,28,28
QIXMOC,CSD / Hückel(DFT),1,1,27,27,28,28
QIXMOC,NBO(DFT) / Hückel(DFT),1,1,27,27,28,28
QIXNIU,ILP / CSD,1,0,30,30,37,36
QIXNIU,ILP / NBO(DFT),1,0,30,30,37,36
QIXNIU,ILP / Hückel(DFT),1,1,30,30,37,37
QIXNIU,CSD / NBO(DFT),1,1,30,30,36,36
QIXNIU,CSD / Hückel(DFT),1,0,30,30,36,37
QIXNIU,NBO(DFT) / Hückel(DFT),1,0,30,30,36,37
QIXNUG,ILP / CSD,1,0,36,36,44,43
QIXNUG,ILP / NBO(DFT),1,0,36,36,44,43
QIXNUG,ILP / Hückel(DFT),1,0,36,36,44,43
QIXNUG,CSD / NBO(DFT),1,1,36,36,43,43
QIXNUG,CSD / Hückel(DFT),1,1,36,36,43,43
QIXNUG,NBO(DFT) / Hückel(DFT),1,1,36,36,43,43
QIXPIX,ILP / CSD,1,1,23,23,26,26
QIXPIX,ILP / NBO(DFT),1,1,23,23,26,26
QIXPIX,ILP / Hückel(DFT),1,1,23,23,26,26
QIXPIX,CSD / NBO(DFT),1,1,23,23,26,26
QIXPIX,CSD / Hückel(DFT),1,1,23,23,26,26
QIXPIX,NBO(DFT) / Hückel(DFT),1,1,23,23,26,26
QIXQIZ,ILP / CSD,1,1,33,33,37,37
QIXQIZ,ILP / NBO(DFT),1,1,33,33,37,37
QIXQIZ,ILP / Hückel(DFT),1,1,33,33,37,37
QIXQIZ,CSD / NBO(DFT),1,1,33,33,37,37
QIXQIZ,CSD / Hückel(DFT),1,1,33,33,37,37
QIXQIZ,NBO(DFT) / Hückel(DFT),1,1,33,33,37,37
QIXRAS,ILP / CSD,0,,36,,39,
QIXRAS,ILP / NBO(DFT),1,1,36,36,39,39
QIXRAS,ILP / Hückel(DFT),1,1,36,36,39,39
QIXRAS,CSD / NBO(DFT),0,,,36,,39
QIXRAS,CSD / Hückel(DFT),0,,,36,,39
QIXRAS,NBO(DFT) / Hückel(DFT),1,1,36,36,39,39
QIXSAU,ILP / CSD,1,1,27,27,32,32
QIXSAU,ILP / NBO(DFT),0,,27,,32,
QIXSAU,ILP / Hückel(DFT),1,0,27,27,32,30
QIXSAU,CSD / NBO(DFT),0,,27,,32,
QIXSAU,CSD / Hückel(DFT),1,0,27,27,32,30
QIXSAU,NBO(DFT) / Hückel(DFT),0,,,27,,30
QIXSEV,ILP / CSD,0,,26,,31,
QIXSEV,ILP / NBO(DFT),1,1,26,26,31,31
QIXSEV,ILP / Hückel(DFT),1,1,26,26,31,31
QIXSEV,CSD / NBO(DFT),0,,,26,,31
QIXSEV,CSD / Hückel(DFT),0,,,26,,31
QIXSEV,NBO(DFT) / Hückel(DFT),1,1,26,26,31,31
QIXSEY,ILP / CSD,1,1,27,27,32,32
QIXSEY,ILP / NBO(DFT),1,1,27,27,32,32
QIXSEY,ILP / Hückel(DFT),1,1,27,27,32,32
QIXSEY,CSD / NBO(DFT),1,1,27,27,32,32
QIXSEY,CSD / Hückel(DFT),1,1,27,27,32,32
QIXSEY,NBO(DFT) / Hückel(DFT),1,1,27,27,32,32
QIXSIZ,ILP / CSD,0,,38,,45,
QIXSIZ,ILP / NBO(DFT),1,1,38,38,45,45
QIXSIZ,ILP / Hückel(DFT),1,1,38,38,45,45
QIXSIZ,CSD / NBO(DFT),0,,,38,,45
QIXSIZ,CSD / Hückel(DFT),0,,,38,,45
QIXSIZ,NBO(DFT) / Hückel(DFT),1,1,38,38,45,45
QIXSOF,ILP / CSD,0,,22,,26,
QIXSOF,ILP / NBO(DFT),1,1,22,22,26,26
QIXSOF,ILP / Hückel(DFT),1,1,22,22,26,26
QIXSOF,CSD / NBO(DFT),0,,,22,,26
QIXSOF,CSD / Hückel(DFT),0,,,22,,26
QIXSOF,NBO(DFT) / Hückel(DFT),1,1,22,22,26,26
QIXSUL,ILP / CSD,0,,,42,,49
QIXSUL,ILP / NBO(DFT),0,,,,,
QIXSUL,ILP / Hückel(DFT),0,,,42,,48
QIXSUL,CSD / NBO(DFT),0,,42,,49,
QIXSUL,CSD / Hückel(DFT),1,0,42,42,49,48
QIXSUL,NBO(DFT) / Hückel(DFT),0,,,42,,48
QIXVIE,ILP / CSD,0,,19,,22,
QIXVIE,ILP / NBO(DFT),1,1,19,19,22,22
QIXVIE,ILP / Hückel(DFT),1,1,19,19,22,22
QIXVIE,CSD / NBO(DFT),0,,,19,,22
QIXVIE,CSD / Hückel(DFT),0,,,19,,22
QIXVIE,NBO(DFT) / Hückel(DFT),1,1,19,19,22,22
QIXZUV,ILP / CSD,1,1,30,30,35,35
QIXZUV,ILP / NBO(DFT),0,,30,,35,
QIXZUV,ILP / Hückel(DFT),1,1,30,30,35,35
QIXZUV,CSD / NBO(DFT),0,,30,,35,
QIXZUV,CSD / Hückel(DFT),1,1,30,30,35,35
QIXZUV,NBO(DFT) / Hückel(DFT),0,,,30,,35
QIYBEG,ILP / CSD,1,1,34,34,37,37
QIYBEG,ILP / NBO(DFT),0,,34,,37,
QIYBEG,ILP / Hückel(DFT),1,1,34,34,37,37
QIYBEG,CSD / NBO(DFT),0,,34,,37,
QIYBEG,CSD / Hückel(DFT),1,1,34,34,37,37
QIYBEG,NBO(DFT) / Hückel(DFT),0,,,34,,37
QIYBIK,ILP / CSD,1,1,34,34,37,37
QIYBIK,ILP / NBO(DFT),1,1,34,34,37,37
QIYBIK,ILP / Hückel(DFT),1,1,34,34,37,37
QIYBIK,CSD / NBO(DFT),1,1,34,34,37,37
QIYBIK,CSD / Hückel(DFT),1,1,34,34,37,37
QIYBIK,NBO(DFT) / Hückel(DFT),1,1,34,34,37,37
QIYCAD,ILP / CSD,1,1,24,24,27,27
QIYCAD,ILP / NBO(DFT),1,1,24,24,27,27
QIYCAD,ILP / Hückel(DFT),1,1,24,24,27,27
QIYCAD,CSD / NBO(DFT),1,1,24,24,27,27
QIYCAD,CSD / Hückel(DFT),1,1,24,24,27,27
QIYCAD,NBO(DFT) / Hückel(DFT),1,1,24,24,27,27
QIYDAE,ILP / CSD,1,1,26,26,35,35
QIYDAE,ILP / NBO(DFT),0,,26,,35,
QIYDAE,ILP / Hückel(DFT),1,1,26,26,35,35
QIYDAE,CSD / NBO(DFT),0,,26,,35,
QIYDAE,CSD / Hückel(DFT),1,1,26,26,35,35
QIYDAE,NBO(DFT) / Hückel(DFT),0,,,26,,35
QIYFEL,ILP / CSD,1,1,26,26,28,28
QIYFEL,ILP / NBO(DFT),1,1,26,26,28,28
QIYFEL,ILP / Hückel(DFT),1,1,26,26,28,28
QIYFEL,CSD / NBO(DFT),1,1,26,26,28,28
QIYFEL,CSD / Hückel(DFT),1,1,26,26,28,28
QIYFEL,NBO(DFT) / Hückel(DFT),1,1,26,26,28,28
QIYGUC,ILP / CSD,1,1,37,37,44,44
QIYGUC,ILP / NBO(DFT),1,1,37,37,44,44
QIYGUC,ILP / Hückel(DFT),1,1,37,37,44,44
QIYGUC,CSD / NBO(DFT),1,1,37,37,44,44
QIYGUC,CSD / Hückel(DFT),1,1,37,37,44,44
QIYGUC,NBO(DFT) / Hückel(DFT),1,1,37,37,44,44
QIYHAH,ILP / CSD,1,1,31,31,40,40
QIYHAH,ILP / NBO(DFT),1,1,31,31,40,40
QIYHAH,ILP / Hückel(DFT),1,1,31,31,40,40
QIYHAH,CSD / NBO(DFT),1,1,31,31,40,40
QIYHAH,CSD / Hückel(DFT),1,1,31,31,40,40
QIYHAH,NBO(DFT) / Hückel(DFT),1,1,31,31,40,40
QIYHIP,ILP / CSD,0,,30,,40,
QIYHIP,ILP / NBO(DFT),0,,30,,40,
QIYHIP,ILP / Hückel(DFT),1,1,30,30,40,40
QIYHIP,CSD / NBO(DFT),0,,,,,
QIYHIP,CSD / Hückel(DFT),0,,,30,,40
QIYHIP,NBO(DFT) / Hückel(DFT),0,,,30,,40
QIYHOV,ILP / CSD,0,,30,,40,
QIYHOV,ILP / NBO(DFT),1,1,30,30,40,40
QIYHOV,ILP / Hückel(DFT),1,1,30,30,40,40
QIYHOV,CSD / NBO(DFT),0,,,30,,40
QIYHOV,CSD / Hückel(DFT),0,,,30,,40
QIYHOV,NBO(DFT) / Hückel(DFT),1,1,30,30,40,40
QIYKOB,ILP / CSD,0,,,,,
QIYKOB,ILP / NBO(DFT),0,,,,,
QIYKOB,ILP / Hückel(DFT),0,,,,,
QIYKOB,CSD / NBO(DFT),0,,,,,
QIYKOB,CSD / Hückel(DFT),0,,,,,
QIYKOB,NBO(DFT) / Hückel(DFT),0,,,,,
QIYMAN,ILP / CSD,0,,19,,25,
QIYMAN,ILP / NBO(DFT),1,1,19,19,25,25
QIYMAN,ILP / Hückel(DFT),1,1,19,19,25,25
QIYMAN,CSD / NBO(DFT),0,,,19,,25
QIYMAN,CSD / Hückel(DFT),0,,,19,,25
QIYMAN,NBO(DFT) / Hückel(DFT),1,1,19,19,25,25
QIYMER,ILP / CSD,0,,19,,25,
QIYMER,ILP / NBO(DFT),1,1,19,19,25,25
QIYMER,ILP / Hückel(DFT),1,1,19,19,25,25
QIYMER,CSD / NBO(DFT),0,,,19,,25
QIYMER,CSD / Hückel(DFT),0,,,19,,25
QIYMER,NBO(DFT) / Hückel(DFT),1,1,19,19,25,25
QIYMET,ILP / CSD,1,1,37,37,42,42
QIYMET,ILP / NBO(DFT),1,1,37,37,42,42
QIYMET,ILP / Hückel(DFT),1,1,37,37,42,42
QIYMET,CSD / NBO(DFT),1,1,37,37,42,42
QIYMET,CSD / Hückel(DFT),1,1,37,37,42,42
QIYMET,NBO(DFT) / Hückel(DFT),1,1,37,37,42,42
QIYMIV,ILP / CSD,0,,,,,
QIYMIV,ILP / NBO(DFT),0,,,,,
QIYMIV,ILP / Hückel(DFT),0,,,,,
QIYMIV,CSD / NBO(DFT),0,,,,,
QIYMIV,CSD / Hückel(DFT),0,,,,,
QIYMIV,NBO(DFT) / Hückel(DFT),0,,,,,
QIYMOB,ILP / CSD,0,,,,,
QIYMOB,ILP / NBO(DFT),0,,,,,
QIYMOB,ILP / Hückel(DFT),0,,,,,
QIYMOB,CSD / NBO(DFT),0,,,,,
QIYMOB,CSD / Hückel(DFT),0,,,,,
QIYMOB,NBO(DFT) / Hückel(DFT),0,,,,,
QIYMUH,ILP / CSD,0,,,,,
QIYMUH,ILP / NBO(DFT),0,,,,,
QIYMUH,ILP / Hückel(DFT),0,,,,,
QIYMUH,CSD / NBO(DFT),0,,,,,
QIYMUH,CSD / Hückel(DFT),0,,,,,
QIYMUH,NBO(DFT) / Hückel(DFT),0,,,,,
QIYNAN,ILP / CSD,1,1,35,35,42,42
QIYNAN,ILP / NBO(DFT),1,1,35,35,42,42
QIYNAN,ILP / Hückel(DFT),1,1,35,35,42,42
QIYNAN,CSD / NBO(DFT),1,1,35,35,42,42
QIYNAN,CSD / Hückel(DFT),1,1,35,35,42,42
QIYNAN,NBO(DFT) / Hückel(DFT),1,1,35,35,42,42
QIYNAO,ILP / CSD,0,,,,,
QIYNAO,ILP / NBO(DFT),0,,,,,
QIYNAO,ILP / Hückel(DFT),0,,,,,
QIYNAO,CSD / NBO(DFT),0,,,,,
QIYNAO,CSD / Hückel(DFT),0,,,,,
QIYNAO,NBO(DFT) / Hückel(DFT),0,,,,,
QIYNUH,ILP / CSD,1,1,23,23,26,26
QIYNUH,ILP / NBO(DFT),0,,23,,26,
QIYNUH,ILP / Hückel(DFT),1,1,23,23,26,26
QIYNUH,CSD / NBO(DFT),0,,23,,26,
QIYNUH,CSD / Hückel(DFT),1,1,23,23,26,26
QIYNUH,NBO(DFT) / Hückel(DFT),0,,,23,,26
QIYPAP,ILP / CSD,1,1,23,23,26,26
QIYPAP,ILP / NBO(DFT),1,1,23,23,26,26
QIYPAP,ILP / Hückel(DFT),1,1,23,23,26,26
QIYPAP,CSD / NBO(DFT),1,1,23,23,26,26
QIYPAP,CSD / Hückel(DFT),1,1,23,23,26,26
QIYPAP,NBO(DFT) / Hückel(DFT),1,1,23,23,26,26
QIYPET,ILP / CSD,1,1,30,30,33,33
QIYPET,ILP / NBO(DFT),0,,30,,33,
QIYPET,ILP / Hückel(DFT),1,1,30,30,33,33
QIYPET,CSD / NBO(DFT),0,,30,,33,
QIYPET,CSD / Hückel(DFT),1,1,30,30,33,33
QIYPET,NBO(DFT) / Hückel(DFT),0,,,30,,33
QIYPIX,ILP / CSD,1,1,25,25,28,28
QIYPIX,ILP / NBO(DFT),1,1,25,25,28,28
QIYPIX,ILP / Hückel(DFT),1,1,25,25,28,28
QIYPIX,CSD / NBO(DFT),1,1,25,25,28,28
QIYPIX,CSD / Hückel(DFT),1,1,25,25,28,28
QIYPIX,NBO(DFT) / Hückel(DFT),1,1,25,25,28,28
QIYTEA,ILP / CSD,1,1,21,21,24,24
QIYTEA,ILP / NBO(DFT),1,1,21,21,24,24
QIYTEA,ILP / Hückel(DFT),1,1,21,21,24,24
QIYTEA,CSD / NBO(DFT),1,1,21,21,24,24
QIYTEA,CSD / Hückel(DFT),1,1,21,21,24,24
QIYTEA,NBO(DFT) / Hückel(DFT),1,1,21,21,24,24
QIYTUP,ILP / CSD,1,1,37,37,43,43
QIYTUP,ILP / NBO(DFT),1,1,37,37,43,43
QIYTUP,ILP / Hückel(DFT),1,1,37,37,43,43
QIYTUP,CSD / NBO(DFT),1,1,37,37,43,43
QIYTUP,CSD / Hückel(DFT),1,1,37,37,43,43
QIYTUP,NBO(DFT) / Hückel(DFT),1,1,37,37,43,43
QIYVAX,ILP / CSD,1,1,37,37,43,43
QIYVAX,ILP / NBO(DFT),1,1,37,37,43,43
QIYVAX,ILP / Hückel(DFT),1,1,37,37,43,43
QIYVAX,CSD / NBO(DFT),1,1,37,37,43,43
QIYVAX,CSD / Hückel(DFT),1,1,37,37,43,43
QIYVAX,NBO(DFT) / Hückel(DFT),1,1,37,37,43,43
QIYVEB,ILP / CSD,1,1,37,37,43,43
QIYVEB,ILP / NBO(DFT),1,1,37,37,43,43
QIYVEB,ILP / Hückel(DFT),1,1,37,37,43,43
QIYVEB,CSD / NBO(DFT),1,1,37,37,43,43
QIYVEB,CSD / Hückel(DFT),1,1,37,37,43,43
QIYVEB,NBO(DFT) / Hückel(DFT),1,1,37,37,43,43
QIYVOJ,ILP / CSD,1,1,11,11,12,12
QIYVOJ,ILP / NBO(DFT),0,,11,,12,
QIYVOJ,ILP / Hückel(DFT),1,1,11,11,12,12
QIYVOJ,CSD / NBO(DFT),0,,11,,12,
QIYVOJ,CSD / Hückel(DFT),1,1,11,11,12,12
QIYVOJ,NBO(DFT) / Hückel(DFT),0,,,11,,12
QIYVUP,ILP / CSD,1,1,22,22,25,25
QIYVUP,ILP / NBO(DFT),1,1,22,22,25,25
QIYVUP,ILP / Hückel(DFT),1,1,22,22,25,25
QIYVUP,CSD / NBO(DFT),1,1,22,22,25,25
QIYVUP,CSD / Hückel(DFT),1,1,22,22,25,25
QIYVUP,NBO(DFT) / Hückel(DFT),1,1,22,22,25,25
