IDs,charge,status,ilp_seconds,n_atoms,rdkit_parse_ok,error,smiles_ilp
WIGFUN,0,ok,0.061440,43,1,,[W+4]1(=[Se])(=[Se])(<-P(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(<-P(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])<-O=C->1(c1c([H])c([H])c([H])c([H])c1[H])[H]
WIHTAI,0,ok,0.026150,35,1,,[Mo](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])C([H])([H])c1[n+](C([H])([H])[H])c(C([H])([H])[H])c(C([H])([H])[H])n1C([H])([H])[H]
WIJVIU,0,ok,0.079531,77,1,,[Pd]1(<-S=C(C(=S->1)C#N)C#N)(<-P(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])<-P(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H]
WIMVEU,-1,ok,0.102810,57,1,,C1(=O)C(C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])[H])C(=O)N2C(C([H])([H])[H])(C([H])([H])[H])C(=O)N3->[Mn+3]24(<-N(=c2c=3c([H])c([H])c([H])c2[H])C(=O)C(C([H])([H])[H])(C([H])([H])[H])N14)=O
WIVNUK,0,ok,0.127067,81,1,,[Re+5]123(<-O=C(c4c([H])c([H])c([H])c([H])c4[H])C(=C4N1C(C([H])([H])C(c1c([H])c([H])c([H])c([H])c1[H])=O)=C([H])C([H])=C4[H])[H])(<-n1c(c([H])c([H])c([H])c1C([H])=C(c1c([H])c([H])c([H])c([H])c1[H])O2)C([H])=C(c1c([H])c([H])c([H])c([H])c1[H])O3)=O
WOCZOE,0,ok,0.162954,58,1,,[Pd+2]1(n2c([H])c([H])c([H])c3c([H])c([H])c4c([H])c([H])c([H])c(=N->1S(=O)(=O)c1c([H])c([H])c([N+](=O)[O-])c([H])c1[H])c4c23)(<-n1c([H])c([H])c([H])c([H])c1[H])OC(=O)C([H])([H])[H]
WOPQIB,1,ok,0.047785,57,1,,[Se]1=[Se]->[Co+]<-123(<-P(C([H])([H])[H])(C([H])([H])[H])C(C(C(P->2(C([H])([H])[H])C([H])([H])[H])([H])[H])([H])[H])([H])[H])<-P(C([H])([H])[H])(C([H])([H])[H])C(C(C(P->3(C([H])([H])[H])C([H])([H])[H])([H])[H])([H])[H])([H])[H]
WUKLIY,0,ok,0.064155,70,1,,[Ni]12(<-S=C(C#N)C(=S->1)C#N)<-P(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])P->2(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H]
XAGNOI,0,ok,0.039614,42,1,,Br[Cu-]1(<-C2#CC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])<-[C+]2=[C+]->1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H]
XAGNUO,0,ok,0.028958,42,1,,I[Cu-]1(<-C2#CC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])<-[C+]2=[C+]->1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H]
XETQEU,0,ok,0.026315,37,1,,[Cr]12345(<-N6(C([H])([H])[H])B->1(C([H])([H])[H])N->2(C([H])([H])[H])B->3(C([H])([H])[H])N->4(C([H])([H])[H])B->56C([H])([H])[H])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+]
XETVUN,0,ok,0.065338,51,1,,[Pt+2](Cl)(<-P(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])([C+](N(C([H])([H])[H])C([H])([H])[H])[H])C(Cl)([H])[H]
XIGYAN,1,ok,0.023053,27,1,,[Au+](C(=[N+]([H])C([H])([H])[H])N([H])C([H])([H])[H])C(N([H])C([H])([H])[H])=[N+]([H])C([H])([H])[H]
XIKGII,0,ok,0.426283,36,1,,[Se]1->[Ti+2]23456789(<-[Se]=C(C=1C(F)(F)F)C(=O)OC([H])([H])[H])(C1([H])C->2([H])=C->3([H])C->4([H])=C->51[H])<-C1([H])=C->6([H])C->7([H])=C->8([H])C91[H]
XIQTOH,0,ok,0.053869,76,0,,[Au+]12(->B(C3=C([H])C([H])=C([H])C([H])=C3P->1(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])(C1=C(P->2(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H])Cl
XIQTUN,0,ok,0.091112,80,0,,[Au+]12(Cl)<-P(C3=C([H])C([H])=C([H])C([H])=C3B<-1(C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C(P->2(C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C([H])C([H])=C1[H])(C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H]
XIRFIP,0,ok,0.042324,44,1,,[Au+3]1(Cl)(Cl)c2c([H])c([H])c([H])c([H])c2N(c2nc([H])c([H])c([H])c2[H])C1=[N+]([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
XIWVIK,0,ok,0.143892,55,1,,c1([H])c([H])c([H])c2C(=C3C([H])=C([H])C([H])=N3->[Pd+2]3(n12)<-N1=C([H])C([H])=C([H])C1=C(c1c([H])c([H])c([H])n13)c1c([H])c([H])nc([H])c1[H])c1c([H])c([H])nc([H])c1[H]
XIWXIN,0,ok,0.049470,51,1,,C1(->[Au+]Cl)N(c2c(C([H])([H])[H])c([H])c([H])c([H])c2C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N1c1c(C([H])([H])[H])c([H])c([H])c([H])c1C([H])([H])[H]
XIWXOT,0,ok,0.053254,63,1,,C1(->[Au+]Cl)N(c2c(C([H])([H])C([H])([H])[H])c([H])c([H])c([H])c2C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N1c1c(C([H])([H])C([H])([H])[H])c([H])c([H])c([H])c1C([H])([H])C([H])([H])[H]
XIWXUZ,0,ok,0.028394,37,1,,C1([Au+]Cl)=[N+](C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N1C([H])(C([H])([H])[H])C([H])([H])[H]
XIWYAG,0,ok,0.043318,49,1,,C1([Au+]Cl)=[N+](C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N1C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
XIWYUX,1,ok,0.046629,45,1,,[Mn+7]1234(O[C-]([O-])C(N->15C([H])([H])C([H])([H])C([H])([H])N->2([H])C([H])([H])C([H])([H])N->3([H])C([H])([H])C([H])([H])C([H])([H])N->4([H])C([H])([H])C5([H])[H])([H])[H])#N
XOMFIR,1,ok,0.033170,41,1,,[Au+3](I)(C(N(C([H])([H])[H])C([H])([H])[H])=[N+](C([H])([H])[H])C([H])([H])[H])(I)<-C(N(C([H])([H])[H])C([H])([H])[H])N(C([H])([H])[H])C([H])([H])[H]
XONCEL,0,ok,0.021014,23,1,,[Au+3](I)(C(N(C([H])([H])[H])C([H])([H])[H])=[N+](C([H])([H])[H])C([H])([H])[H])(I)I
XOSRAZ,-1,ok,0.046510,54,1,,[Mo]12(<-P(c3c([H])c([H])c([H])c([H])c3[H])(c3c([H])c([H])c([H])c([H])c3[H])c3c([H])c([H])c([H])c([H])c3[H])(<-S=C(C(=S->1)C#N)C#N)(<-S=C(C(=S->2)C#N)C#N)<-N#C[S-]
XOYZES,0,ok,0.047514,52,1,,[Mo]123(<-S=C(N=N->1[H])c1c(O[H])c([H])c([H])c([H])c1[H])(<-S=C(N=N->2[H])c1c(O[H])c([H])c([H])c([H])c1[H])<-S=C(N=N->3[H])c1c(O[H])c([H])c([H])c([H])c1[H]
XUHTIF,0,ok,0.070886,71,1,,[Mo](<-P(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])C(=[N+]([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])c1oc([H])c([H])c1[H]
XUTLEE,0,ok,0.026074,26,1,,[W](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])C(=[N+]([H])[H])c1c([H])c([H])c([H])c([H])c1[H]
XUYFAY,0,ok,0.037134,38,1,,[Ni]12(<-O=C(N=N->1C(=C(C(=O->2)C([H])([H])[H])[H])C([H])([H])[H])c1c([H])c([H])c([H])c([H])c1[H])<-n1c([H])c([H])n([H])c1[H]
YAVCEE,0,ok,0.038274,33,1,,[c-]12->[Pd](<-[C-]3=[O+2]=C([H])C([H])=[N+]3C(c3c(C([H])([H])n1c([H])c([H])[o+]2)c([H])c([H])c([H])c3[H])([H])[H])(Br)Br
YEBTUU,0,ok,0.074467,62,1,,[W]12345678([Si](C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[H])([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(<-[C+]9([H])C->1([H])=C->2([H])C->3([H])=C->49[H])<-[C+]1([H])C->5([H])=C->6([H])C->7([H])=C->81[H]
YECDOC,0,ok,0.072692,47,1,,[V+]123(<-N(=NC(=O->1)c1c([H])c([H])c(Br)c([H])c1[H])C(C([H])([H])[H])=C([H])C(=O->2)C([H])([H])[H])(<-O=C1C(O3)=C([H])C([H])=[O+2]=C1C([H])([H])C([H])([H])[H])=O
YECDUI,0,ok,0.038852,39,1,,[V+]123(<-N(=NC(=O->1)c1c([H])c([H])c(Br)c([H])c1[H])C(C([H])([H])[H])=C([H])C(=O->2)C([H])([H])[H])(<-O=C([N+](=O->3)[H])C([H])([H])[H])=O
YECWIO,0,ok,0.058840,60,1,,[C+]1([Ag+]Br)N(c2c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c2C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N1c1c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c1C([H])([H])[H]
YECWOU,0,ok,0.056136,54,1,,[C+]1([Ag+]Br)N(c2c(C([H])([H])[H])c([H])c([H])c([H])c2C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N1c1c(C([H])([H])[H])c([H])c([H])c([H])c1C([H])([H])[H]
YECXIP,0,ok,0.059532,68,1,,[Rh+]123(Cl)([C+]4N(c5c(C([H])([H])[H])c([H])c([H])c([H])c5[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N4c4c(C([H])([H])[H])c([H])c([H])c([H])c4[H])<-C4([H])=C->1([H])C([H])([H])C([H])([H])C->2([H])=C->3([H])C([H])([H])C4([H])[H]
YEDVEL,0,ok,0.033447,48,1,,[H]N([H])([H])->[Ni]12<-N(C(=C([H])C(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])=O->1)C(OC([H])([H])C([H])([H])[H])=O)=NC(c1c([H])c([H])c([H])c([H])c1[H])=O->2
YEHMEF,0,ok,0.065643,62,1,,c1([H])c(P2(c3c([H])c([H])c([H])c([H])c3[H])=c3c(c([H])c([H])c([H])c3[H])=N(->[Zn+2](Cl)(Cl)<-O3C([H])([H])C([H])([H])C([H])([H])C3([H])[H])N2c2c([H])c([H])c([H])c([H])c2[H])c([H])c([H])c([H])c1[H]
YEHVEM,0,ok,0.042520,29,1,,[Fe]123(<-c4([C+]->1([H])[H])c([H])c(C([H])([H])[H])c(C([H])([H])[H])c([H])c->24C3([H])[H])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+]
YEMYUL,1,ok,0.136037,85,1,,[Pd+2]12(<-P3(c4c([H])c([H])c([H])c([H])c4[H])C4([H])C(C([H])([H])[H])=C(C([H])([H])[H])C3([H])C3([H])P(=S->1)(c1c([H])c([H])c([H])c([H])c1[H])C([H])=C(C([H])([H])[H])C43C([H])([H])[H])<-N(C(c1c2c([H])c([H])c2c([H])c([H])c([H])c([H])c21)([H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
YIJLAE,1,ok,0.131201,75,1,,[Rh+]123456(<-P7(c8c(F)c(F)c(F)c(F)c8F)c8c(c(F)c(F)c(F)c8F)C([H])([H])C->18=C->2(C([H])([H])[H])[C+]->3(C->4(C([H])([H])[H])=C->58C([H])([H])[H])C([H])([H])c1c(c(F)c(F)c(F)c1F)P->6(c1c(F)c(F)c(F)c(F)c1F)C([H])([H])C7([H])[H])Cl
YIYCEP,0,ok,0.068222,60,1,,[Cr]([C+](c1c(C([H])([H])[H])c(C(=O)OC([H])(C([H])([H])[H])c2c([H])c([H])c([H])c3c([H])c([H])c([H])c([H])c23)c([H])c([H])c1[H])N(C([H])([H])[H])C([H])([H])[H])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+]
YIYCIT,0,ok,0.066668,60,1,,[Cr]([C+](c1c(C([H])([H])[H])c([H])c([H])c(C(=O)OC([H])(C([H])([H])[H])c2c([H])c([H])c([H])c3c([H])c([H])c([H])c([H])c23)c1[H])N(C([H])([H])[H])C([H])([H])[H])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+]
YIYCOZ,0,ok,0.066675,66,1,,C([H])(c1c(C([Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])=[N+](C([H])([H])[H])C([H])([H])[H])c([H])c(C(=O)OC([H])(C([H])([H])[H])c2c([H])c([H])c([H])c3c([H])c([H])c([H])c([H])c23)c([H])c1[H])(C([H])([H])[H])C([H])([H])[H]
YOBCUN,0,ok,0.050424,46,1,,[Fe]123456789%10(<-B%11(C([H])([H])[H])c->1%12c->2(c([H])c([H])c([H])c%12[H])B->3(C([H])([H])[H])c->41c->5%11c([H])c([H])c([H])c1[H])<-c1(C([H])([H])[H])c->6([H])c->7([H])c->8([H])c->9([H])c->%101[H]
YOBDAU,0,ok,0.061025,51,1,,[Ni]12345678(<-B9(C([H])([H])[H])c->1%10c->2(c([H])c([H])c([H])c%10[H])B->3(C([H])([H])[H])c->41c->59c([H])c([H])c([H])c1[H])<-C1([H])=C->6([H])C([H])([H])C([H])([H])C->7([H])=C->8([H])C([H])([H])C1([H])[H]
YOBTAL,0,ok,0.196954,71,1,,[Zr+4]1234567(<-N(=C(N(C([H])([H])[H])C([H])([H])[H])N1[Si](C([H])([H])[H])(C([H])([H])[H])C->21=C->3(C([H])([H])[H])C4(C([H])([H])[H])C->5(C([H])([H])[H])=C->61C([H])([H])[H])C([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])O7)N(C([H])([H])[H])C([H])([H])[H]
YODHAA,0,ok,0.044208,40,1,,[V+]12(<-O=C(N=N->1C(=C(C(=O->2)C1=[S+2]=C([H])C([H])=C1[H])[H])C(F)(F)F)c1c(O[H])c([H])c([H])c([H])c1[H])(OC([H])([H])[H])=O
YODHEE,0,ok,0.069302,43,1,,[V+3]12(<-O=C(N=N->1C(C([H])([H])[H])=C(C(=O->2)c1c([H])c([H])c([H])c([H])c1[H])[H])c1c(O[H])c([H])c([H])c([H])c1[H])(=O)OC([H])([H])[H]
YOJXEB,0,ok,0.141161,77,1,,[Os+2]123(<-P(c4c([H])c([H])c([H])c([H])c4[H])(C([H])([H])[H])C([H])([H])[H])(<-P(c4c([H])c([H])c([H])c([H])c4[H])(C([H])([H])[H])C([H])([H])[H])(<-P(c4c([H])c([H])c([H])c([H])c4[H])(C([H])([H])[H])C([H])([H])[H])<-C4([H])=C->1([H])C2([H])C(=C([H])[H])C(=C([H])[H])C34[H]
YOPKEV,0,ok,0.062688,63,1,,[Ni]12(<-P(c3c([H])c([H])c([H])c([H])c3[H])(c3c([H])c([H])c([H])c([H])c3[H])c3c([H])c([H])c([H])c([H])c3[H])<-N(=NC(=O->1)c1c([H])c([H])c([H])c([H])c1[H])C(=C([H])C(=O->2)C(F)(F)F)C(F)(F)F
YOPKIZ,0,ok,0.051175,56,1,,[Ni]12(<-P(c3c([H])c([H])c([H])c([H])c3[H])(c3c([H])c([H])c([H])c([H])c3[H])c3c([H])c([H])c([H])c([H])c3[H])<-O=C(C(F)(F)F)C(=C(N->1=NC(=O->2)C([H])([H])[H])C(F)(F)F)[H]
YOQJAR,0,ok,0.027950,33,1,,[Cr](<-[C-]#[O+])([C+](N(C([H])([H])[H])C([H])([H])[H])c1n(C([H])([H])[H])c([H])c([H])c1[H])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+]
YOTMEB,1,ok,0.075175,79,0,,[Au+]12<-P(C3=C([H])C([H])=C([H])C([H])=C3[H])(C3=C([H])C([H])=C([H])C([H])=C3[H])C3=C([H])C([H])=C([H])C([H])=C3B<-1(C1=C(P->2(C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H]
YUCHEL,0,ok,0.179555,75,1,,c1([H])c([H])c([H])n2-c3c([H])c([H])c([H])c([H])c3[Ir+3]34(c5c([H])c([H])c([H])c([H])c5-n5c([H])c([H])c([H])n->35)(<-n12)[c+]1c(c2c3c5c(c([H])c2[H])c([H])c([H])c2c5c5c(c([H])c([H])c1c5-3)c([H])c2[H])=C1C([H])=C([H])C([H])=C([H])N14
YUCKOW,0,ok,0.082110,61,1,,[Mo]1(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-N(=C2C(=N->1c1c([H])c([H])c([H])c([H])c1[H])N(c1c([H])c([H])c([H])c([H])c1[H])C(=O)N2c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H]
YUJPOI,0,ok,0.048963,70,1,,[W](<-P(N=[S+][N-]C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+]
YULBOY,0,ok,0.054290,77,1,,[Pt]123456(<-C7(C([H])([H])C([H])([H])[H])=C->1(C([H])([H])C([H])([H])[H])B->2(C([H])([H])C([H])([H])[H])C([H])(C([H])([H])[H])B->37C([H])([H])C([H])([H])[H])<-C1(C([H])([H])C([H])([H])[H])=C->4(C([H])([H])C([H])([H])[H])B->5(C([H])([H])C([H])([H])[H])C([H])(C([H])([H])[H])B->61C([H])([H])C([H])([H])[H]
ZAKHUR,0,ok,0.072462,75,1,,[Pd+2]1(Cl)(Cl)<-N(=C2N(c3c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c3C([H])([H])[H])C(O[H])([H])N(c3c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c3C([H])([H])[H])C2=N->1c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H]
ZANHIF,0,ok,0.024061,27,1,,[Cr](C(=[N+]1C([H])([H])SC([H])([H])C1([H])[H])C([H])([H])[H])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+]
ZARPIT,0,ok,0.078414,59,1,,[Fe]1234(S[Si](c5c([H])c([H])c([H])c([H])c5[H])(c5c([H])c([H])c([H])c([H])c5[H])c5c([H])c([H])c([H])c([H])c5[H])(C(=[N+](C([H])([H])[H])C([H])([H])[H])[H])(<-[C-]#[O+])<-C5([H])=C->1([H])C->2([H])=C->3([H])[C+]->45[H]
ZAYVEC,0,ok,0.080388,67,1,,[Pd+2](Cl)(Cl)(<-P(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])[C+](N1C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H])[H]
ZEFPOP,0,ok,0.050799,52,1,,[W]([C+]1N(C(c2c([H])c([H])c([H])c([H])c2[H])([H])[H])C([H])([H])N(C(c2c([H])c([H])c([H])c([H])c2[H])([H])[H])C(C([H])([H])[H])=C1[H])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+]
ZETCUY,0,ok,0.194157,85,1,,[Ni+2]12(N(C(=C([H])c3n->1c([H])c([H])c([H])c3[H])c1c([H])c([H])c([H])c([H])c1[H])c1c(C([H])([H])[H])c([H])c([H])c([H])c1C([H])([H])[H])N(C(=C([H])c1n->2c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])c1c(C([H])([H])[H])c([H])c([H])c([H])c1C([H])([H])[H]
ZETDEJ,0,ok,0.161718,85,1,,[Fe+2]12(N(C(=C([H])c3n->1c([H])c([H])c([H])c3[H])c1c([H])c([H])c([H])c([H])c1[H])c1c(C([H])([H])[H])c([H])c([H])c([H])c1C([H])([H])[H])N(C(=C([H])c1n->2c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])c1c(C([H])([H])[H])c([H])c([H])c([H])c1C([H])([H])[H]
ZIDDOF,0,ok,0.121912,68,1,,[Ir+]12345(<-S=C(C(=S->1)C#N)C#N)(<-P(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])<-C1(C([H])([H])[H])=C->2(C([H])([H])[H])C3(C([H])([H])[H])C->4(C([H])([H])[H])=C->51C([H])([H])[H]
ZIJBEB,1,ok,0.066597,56,1,,[Ir+]12345(Cl)(<-n6c(Br)c([H])c([H])c([H])c6N([H])[C+]1C(=O)c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H])<-C1(C([H])([H])[H])=C->2(C([H])([H])[H])[C+]->3(C([H])([H])[H])C->4(C([H])([H])[H])=C->51C([H])([H])[H]
ZIKCOL,0,ok,0.033329,38,1,,[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])C(=[N+]([H])[H])C([H])=C(N(C([H])([H])[H])C([H])([H])[H])c1c([H])c([H])c([H])c([H])c1[H]
ZOCZAU,0,ok,0.061239,57,1,,[Au+](Cl)<-C1N(c2c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c2C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N1c1c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c1C([H])([H])[H]
ZOLTOM,0,ok,0.084019,82,1,,[Pd+2](Br)(Br)(<-C1N(C([H])(C([H])([H])[H])C([H])([H])[H])c2c([H])c([H])c([H])c([H])c2N1C([H])(C([H])([H])[H])C([H])([H])[H])C1=[N+](C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N1C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
ZOLVOO,0,ok,0.039921,48,1,,[Au+](Br)[C+]1N(C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N1C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
ZOLWIJ,0,ok,0.105267,79,1,,[Pd+2](Br)(Br)(C1=[N+](C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N1C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])<-C1N(C([H])(C([H])([H])[H])C([H])([H])[H])c2c(c([H])c([H])c([H])c2[H])N1C([H])(C([H])([H])[H])C([H])([H])[H]
ZOLWOP,0,ok,0.050610,57,1,,[Au+](Br)<-C1N(c2c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c2C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N1c1c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c1C([H])([H])[H]
ZONTAX,1,ok,0.097075,85,1,,[Ru+2](<-P(C([H])([H])[H])(C([H])([H])[H])c1c([H])c([H])c([H])c([H])c1[H])(<-P(C([H])([H])[H])(C([H])([H])[H])c1c([H])c([H])c([H])c([H])c1[H])([C+](N(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[H])c1c([H])c([H])c([H])c([H])c1[H])(C(C(=O)OC(C([H])([H])[H])([H])[H])([H])[H])(<-[C-]#[O+])<-[C-]#[O+]
ZOPNOH,0,ok,0.093945,36,1,,[Mn+7]123(<-N(=C([H])c4c(c([H])c([H])c([H])c4[H])O1)C([H])([H])C([H])([H])N2C([H])=C1C(=C([H])C([H])=C([H])[C-]1[H])O3)#N
ZORRIJ,1,ok,0.357144,83,1,,C12(C([H])([H])[H])->[Co+]345(C1(C([H])([H])[H])[C+]->3(C([H])([H])[H])C->4=2C([H])([H])[H])(<-N#CC([H])([H])[H])<-P(c1c(F)c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1F)c1c([H])c([H])c([H])c([H])c1P->5(c1c(F)c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1F
ZOSREH,0,ok,0.091817,64,1,,[Pd+2]1(C([H])([H])[H])(Cl)<-N(c2c(C([H])([H])[H])c([H])c([H])c([H])c2C([H])([H])[H])=C2C(=N->1c1c(C([H])([H])[H])c([H])c([H])c([H])c1C([H])([H])[H])c1c([H])c([H])c([H])c([H])c1-c1c([H])c([H])c([H])c([H])c12
ZOVHOJ,0,ok,0.074267,42,1,,Br[Ni+2]12<-P(c3c(N->1=C(c1n2c([H])c([H])c1[H])[H])c([H])c([H])c([H])c3[H])(c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])C([H])([H])[H]
ZOVPAB,1,ok,0.056552,49,1,,[Mn+7]123(<-N4(C([H])([H])[H])C([H])([H])C([H])([H])N->1(C([H])([H])[H])C([H])([H])C([H])([H])N->2(C([H])([H])[H])C([H])([H])C4([H])[H])(#N)OC(C([H])([H])[H])=C([H])[C-](C([H])([H])[H])O3
ZOWZAM,0,ok,0.061680,60,1,,[W](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])[C+]1C([H])([H])C(c2c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])(c2c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])ON1C([H])([H])[H]
